Elapsed,Time,Pitch,Roll,Yaw,Latitude,Longitude,Altitude,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:Filtered Altitude,ECHO:Depth,ECHO:True Depth,ECHO:Temperature,ECHO:Pitch,ECHO:Roll
934867,12:42:26.446,-0.36,0.17,-41.47,56.12799402,9.95446441,-6.13,0.04,OFF,56.12800165,9.95446056,60.82,1.71,1.71,0.000,0.000,3.16,-2.0,1.7
934967,12:42:26.546,-0.22,0.01,-41.42,56.12799400,9.95446449,-6.13,0.03,OFF,56.12800165,9.95446056,60.82,1.71,1.71,0.000,0.000,3.16,-1.1,1.3
935068,12:42:26.647,-0.16,-0.01,-41.35,56.12799393,9.95446468,-6.13,0.02,OFF,56.12800160,9.95446077,60.82,1.71,1.71,1.208,1.428,3.16,-0.4,0.9
935166,12:42:26.745,-0.21,0.07,-41.31,56.12799387,9.95446474,-6.14,0.01,OFF,56.12800160,9.95446077,60.82,1.71,1.71,1.208,1.428,3.16,0.3,0.4
935266,12:42:26.845,-0.20,0.16,-41.33,56.12799386,9.95446479,-6.14,0.01,OFF,56.12800154,9.95446092,60.82,1.71,1.71,1.218,1.438,3.16,0.8,0.1
935366,12:42:26.945,-0.24,0.27,-41.34,56.12799387,9.95446484,-6.13,0.01,OFF,56.12800154,9.95446092,60.82,1.71,1.71,0.000,0.000,3.16,1.0,-0.1
935466,12:42:27.045,-0.26,0.48,-41.35,56.12799399,9.95446506,-6.13,0.02,OFF,56.12800150,9.95446102,60.82,1.71,1.71,1.217,1.434,3.16,1.2,-0.2
935568,12:42:27.147,-0.22,0.56,-41.32,56.12799401,9.95446511,-6.13,0.02,OFF,56.12800150,9.95446102,60.82,1.71,1.71,1.238,1.458,3.16,1.4,-0.3
935666,12:42:27.245,-0.05,0.55,-41.30,56.12799404,9.95446516,-6.13,0.02,OFF,56.12800146,9.95446104,60.82,1.71,1.71,1.222,1.439,3.16,1.5,-0.4
935767,12:42:27.346,-0.03,0.50,-41.29,56.12799406,9.95446520,-6.14,0.03,OFF,56.12800146,9.95446104,60.82,1.71,1.71,1.206,1.423,3.16,1.5,-0.4
935866,12:42:27.445,-0.06,0.53,-41.28,56.12799409,9.95446521,-6.14,0.03,OFF,56.12800144,9.95446099,60.82,1.72,1.72,1.216,1.426,3.16,1.6,-0.4
935967,12:42:27.546,-0.02,0.62,-41.27,56.12799412,9.95446526,-6.15,0.03,OFF,56.12800144,9.95446099,60.82,1.71,1.71,1.223,1.441,3.16,1.8,-0.4
936067,12:42:27.646,-0.00,0.88,-41.26,56.12799412,9.95446523,-6.15,0.03,OFF,56.12800144,9.95446092,60.83,1.71,1.71,1.229,1.449,3.16,1.8,-0.4
936166,12:42:27.745,-0.08,0.94,-41.28,56.12799409,9.95446518,-6.30,0.03,OFF,56.12800144,9.95446092,60.83,1.71,1.71,1.240,1.460,3.16,1.9,-0.4
936266,12:42:27.845,0.03,0.97,-41.32,56.12799408,9.95446515,-6.30,0.02,OFF,56.12800147,9.95446089,60.84,1.71,1.71,1.303,1.523,3.16,2.0,-0.3
936367,12:42:27.946,0.15,0.88,-41.29,56.12799399,9.95446507,-6.60,0.02,OFF,56.12800147,9.95446089,60.84,1.71,1.71,1.243,1.458,3.16,2.0,-0.2
936467,12:42:28.046,0.16,0.87,-41.23,56.12799400,9.95446507,-6.60,0.02,OFF,56.12800147,9.95446084,60.86,1.73,1.73,1.253,1.450,3.16,2.0,-0.2
936567,12:42:28.146,-0.09,0.80,-41.18,56.12799402,9.95446509,-6.63,0.02,OFF,56.12800147,9.95446084,60.86,1.74,1.74,1.279,1.466,3.16,2.0,-0.1
936666,12:42:28.245,-0.25,0.68,-41.18,56.12799405,9.95446511,-6.63,0.03,OFF,56.12800164,9.95446095,60.96,1.76,1.76,1.324,1.494,3.16,2.0,0.1
936767,12:42:28.346,-0.08,0.77,-41.25,56.12799408,9.95446519,-6.56,0.04,OFF,56.12800164,9.95446095,60.96,1.79,1.79,1.394,1.539,3.16,1.9,0.2
936866,12:42:28.445,0.34,1.01,-41.32,56.12799414,9.95446519,-6.56,0.05,OFF,56.12800169,9.95446091,61.07,1.81,1.81,1.451,1.574,3.30,1.8,0.3
936967,12:42:28.546,0.75,1.10,-41.36,56.12799422,9.95446518,-6.48,0.05,OFF,56.12800169,9.95446091,61.07,1.89,1.89,0.288,0.325,3.16,1.8,0.3
937068,12:42:28.647,0.78,1.01,-41.36,56.12799428,9.95446524,-6.48,0.05,OFF,56.12800185,9.95446100,61.21,1.93,1.93,0.000,0.000,3.16,1.6,0.4
937167,12:42:28.746,0.71,0.86,-41.38,56.12799433,9.95446534,-6.34,0.05,OFF,56.12800185,9.95446100,61.21,2.00,2.00,0.000,0.000,3.16,1.5,0.5
937266,12:42:28.845,0.47,0.66,-41.41,56.12799435,9.95446544,-6.34,0.05,OFF,56.12800199,9.95446119,61.34,2.05,2.05,0.000,0.000,3.16,1.5,0.5
937367,12:42:28.946,0.25,0.53,-41.43,56.12799435,9.95446553,-6.22,0.05,OFF,56.12800199,9.95446119,61.34,2.16,2.16,0.000,0.000,3.16,1.4,0.5
937466,12:42:29.045,0.11,0.36,-41.46,56.12799438,9.95446555,-6.22,0.05,OFF,56.12800207,9.95446138,61.47,2.22,2.22,0.000,0.000,3.16,1.2,0.6
937568,12:42:29.147,0.09,0.22,-41.47,56.12799443,9.95446552,-6.12,0.04,OFF,56.12800207,9.95446138,61.47,2.27,2.27,0.000,0.000,3.30,1.2,0.5
937666,12:42:29.245,0.18,0.14,-41.48,56.12799444,9.95446536,-6.12,0.04,OFF,56.12800221,9.95446145,61.60,2.31,2.31,0.000,0.000,3.16,1.1,0.5
937767,12:42:29.346,0.43,0.28,-41.49,56.12799450,9.95446539,-5.96,0.05,OFF,56.12800221,9.95446145,61.60,2.35,2.35,0.000,0.000,3.16,1.0,0.5
937866,12:42:29.445,0.63,0.52,-41.50,56.12799453,9.95446542,-5.96,0.05,OFF,56.12800235,9.95446156,61.70,2.45,2.45,0.000,0.000,3.16,0.9,0.5
937966,12:42:29.545,0.97,0.78,-41.51,56.12799454,9.95446547,-5.89,0.04,OFF,56.12800235,9.95446156,61.70,2.51,2.51,0.000,0.000,3.30,0.9,0.4
938067,12:42:29.646,1.29,0.99,-41.52,56.12799456,9.95446562,-5.89,0.04,OFF,56.12800240,9.95446160,61.77,2.53,2.53,0.000,0.000,3.16,0.9,0.4
938167,12:42:29.746,1.50,1.00,-41.55,56.12799465,9.95446568,-5.80,0.04,OFF,56.12800240,9.95446160,61.77,2.56,2.56,0.000,0.000,3.16,0.9,0.3
938266,12:42:29.845,1.52,0.84,-41.57,56.12799472,9.95446576,-5.80,0.05,OFF,56.12800245,9.95446170,61.83,2.58,2.58,0.000,0.000,3.16,0.9,0.3
938366,12:42:29.945,1.31,0.46,-41.55,56.12799477,9.95446586,-5.75,0.07,OFF,56.12800245,9.95446170,61.83,2.64,2.64,0.000,0.000,3.16,0.9,0.3
938466,12:42:30.045,0.85,0.05,-41.50,56.12799489,9.95446622,-5.75,0.08,OFF,56.12800257,9.95446198,61.89,2.67,2.67,0.000,0.000,3.16,0.9,0.2
938568,12:42:30.147,0.40,-0.41,-41.46,56.12799491,9.95446647,-5.69,0.09,OFF,56.12800257,9.95446198,61.89,2.70,2.70,0.000,0.000,3.30,0.9,0.2
938666,12:42:30.245,0.08,-0.86,-41.41,56.12799495,9.95446670,-5.69,0.09,OFF,56.12800254,9.95446223,61.91,2.73,2.73,0.000,0.000,3.16,0.9,0.2
938767,12:42:30.346,-0.01,-1.06,-41.37,56.12799500,9.95446691,-5.66,0.07,OFF,56.12800254,9.95446223,61.91,2.77,2.77,0.000,0.000,3.40,0.9,0.2
938866,12:42:30.445,0.04,-1.16,-41.45,56.12799510,9.95446709,-5.66,0.05,OFF,56.12800246,9.95446246,61.92,2.77,2.77,0.000,0.000,3.16,0.9,0.2
938966,12:42:30.545,0.48,-1.02,-41.52,56.12799511,9.95446719,-5.62,0.04,OFF,56.12800246,9.95446246,61.92,2.78,2.78,0.000,0.000,3.16,0.9,0.2
939067,12:42:30.646,1.50,-0.69,-41.50,56.12799509,9.95446723,-5.62,0.06,OFF,56.12800235,9.95446269,61.92,2.78,2.78,0.000,0.000,3.16,0.9,0.2
939167,12:42:30.746,3.03,-0.33,-41.48,56.12799506,9.95446725,-5.63,0.09,OFF,56.12800235,9.95446269,61.92,2.78,2.78,0.000,0.000,3.16,0.9,0.2
939266,12:42:30.845,4.69,0.10,-41.40,56.12799499,9.95446732,-5.63,0.16,OFF,56.12800212,9.95446292,61.90,2.78,2.78,0.000,0.000,3.16,0.9,0.2
939367,12:42:30.946,6.10,0.35,-41.30,56.12799492,9.95446746,-5.63,0.24,OFF,56.12800212,9.95446292,61.90,2.79,2.79,0.000,0.000,3.16,0.9,0.2
939467,12:42:31.046,7.09,0.38,-41.16,56.12799470,9.95446778,-5.63,0.35,OFF,56.12800170,9.95446343,61.87,2.79,2.79,0.000,0.000,3.16,0.9,0.2
939571,12:42:31.151,7.56,0.24,-41.04,56.12799436,9.95446827,-5.63,0.48,OFF,56.12800170,9.95446343,61.87,2.78,2.78,0.000,0.000,3.16,0.9,0.2
939666,12:42:31.245,7.57,0.10,-40.97,56.12799397,9.95446885,-5.63,0.62,OFF,56.12800101,9.95446431,61.85,2.77,2.77,0.000,0.000,3.16,0.9,0.2
939767,12:42:31.346,7.10,0.17,-40.92,56.12799339,9.95446964,-5.63,0.74,OFF,56.12800101,9.95446431,61.85,2.76,2.76,0.000,0.000,3.16,0.9,0.2
939866,12:42:31.445,6.55,0.29,-40.90,56.12799285,9.95447047,-5.63,0.86,OFF,56.12800007,9.95446560,61.83,2.74,2.74,0.000,0.000,3.16,0.9,0.2
939967,12:42:31.546,6.31,0.33,-40.93,56.12799222,9.95447147,-5.65,0.95,OFF,56.12800007,9.95446560,61.83,2.74,2.74,0.000,0.000,3.16,0.9,0.1
940067,12:42:31.646,6.11,0.15,-41.01,56.12799156,9.95447249,-5.65,1.04,OFF,56.12799897,9.95446727,61.81,2.74,2.74,0.000,0.000,3.16,0.9,0.2
940167,12:42:31.746,5.75,-0.10,-41.10,56.12799080,9.95447368,-5.67,1.12,OFF,56.12799897,9.95446727,61.81,2.72,2.72,0.000,0.000,3.16,0.9,0.1
940266,12:42:31.845,5.32,-0.10,-41.20,56.12799003,9.95447484,-5.67,1.17,OFF,56.12799750,9.95446935,61.78,2.71,2.71,0.000,0.000,3.16,0.8,0.2
940367,12:42:31.946,4.97,0.16,-41.23,56.12798917,9.95447610,-5.69,1.22,OFF,56.12799750,9.95446935,61.78,2.70,2.70,0.000,0.000,3.16,0.8,0.2
940466,12:42:32.045,4.86,0.67,-41.25,56.12798831,9.95447732,-5.69,1.26,OFF,56.12799575,9.95447154,61.74,2.69,2.69,0.000,0.000,3.16,0.8,0.2
940567,12:42:32.146,4.84,1.12,-41.25,56.12798732,9.95447866,-5.69,1.30,OFF,56.12799575,9.95447154,61.74,2.67,2.67,0.288,0.000,3.16,0.8,0.2
940666,12:42:32.245,4.64,1.34,-41.20,56.12798637,9.95447997,-5.69,1.36,OFF,56.12799383,9.95447388,61.71,2.65,2.65,0.000,0.000,3.16,0.8,0.2
940767,12:42:32.346,4.46,1.52,-41.17,56.12798533,9.95448140,-5.71,1.39,OFF,56.12799383,9.95447388,61.71,2.64,2.64,0.000,0.000,3.16,0.8,0.2
940867,12:42:32.446,4.37,1.52,-41.11,56.12798435,9.95448279,-5.71,1.42,OFF,56.12799197,9.95447658,61.69,2.63,2.63,0.000,0.000,3.16,0.8,0.2
940967,12:42:32.546,4.34,1.41,-41.09,56.12798332,9.95448426,-5.74,1.45,OFF,56.12799197,9.95447658,61.69,2.62,2.62,0.000,0.000,3.16,0.8,0.2
941068,12:42:32.647,4.11,1.03,-41.11,56.12798229,9.95448566,-5.74,1.49,OFF,56.12799005,9.95447949,61.68,2.60,2.60,0.000,0.000,3.16,0.8,0.2
941167,12:42:32.746,3.83,0.68,-41.12,56.12798120,9.95448729,-5.74,1.53,OFF,56.12799005,9.95447949,61.68,2.58,2.58,0.000,0.000,3.16,0.8,0.2
941266,12:42:32.845,3.38,0.63,-41.15,56.12798017,9.95448889,-5.74,1.56,OFF,56.12798796,9.95448252,61.67,2.57,2.57,0.000,0.000,3.16,0.8,0.2
941367,12:42:32.946,3.15,0.64,-41.24,56.12797908,9.95449061,-5.75,1.59,OFF,56.12798796,9.95448252,61.67,2.55,2.55,0.000,0.000,3.30,0.8,0.3
941466,12:42:33.045,3.05,0.53,-41.34,56.12797815,9.95449234,-5.75,1.61,OFF,56.12798570,9.95448578,61.65,2.55,2.55,0.000,0.000,3.16,0.8,0.3
941568,12:42:33.147,3.08,0.44,-41.44,56.12797698,9.95449409,-5.75,1.64,OFF,56.12798570,9.95448578,61.65,2.53,2.53,0.000,0.000,3.16,0.8,0.2
941666,12:42:33.245,3.20,0.66,-41.58,56.12797580,9.95449575,-5.75,1.67,OFF,56.12798332,9.95448913,61.63,2.51,2.51,0.000,0.000,3.16,0.8,0.2
941767,12:42:33.346,3.32,1.10,-41.63,56.12797448,9.95449750,-5.76,1.70,OFF,56.12798332,9.95448913,61.63,2.50,2.50,0.000,0.000,3.16,0.8,0.2
941866,12:42:33.445,3.23,1.49,-41.61,56.12797309,9.95449934,-5.76,1.74,OFF,56.12798082,9.95449263,61.61,2.49,2.49,0.000,0.000,3.30,0.8,0.2
941966,12:42:33.545,2.76,1.83,-41.59,56.12797171,9.95450137,-5.79,1.79,OFF,56.12798082,9.95449263,61.61,2.48,2.48,0.000,0.000,3.16,0.8,0.2
942068,12:42:33.647,2.30,1.81,-41.57,56.12797039,9.95450332,-5.79,1.83,OFF,56.12797818,9.95449638,61.58,2.45,2.45,0.000,0.000,3.16,0.8,0.2
942167,12:42:33.746,1.65,1.46,-41.60,56.12796901,9.95450541,-5.82,1.86,OFF,56.12797818,9.95449638,61.58,2.43,2.43,0.000,0.000,3.16,0.8,0.2
942266,12:42:33.845,1.24,1.39,-41.55,56.12796768,9.95450757,-5.82,1.89,OFF,56.12797544,9.95450040,61.55,2.42,2.42,0.000,0.000,3.16,0.9,0.2
942367,12:42:33.946,0.99,1.28,-41.50,56.12796629,9.95450980,-5.97,1.89,OFF,56.12797544,9.95450040,61.55,2.40,2.40,0.000,0.000,3.16,0.9,0.2
942466,12:42:34.045,0.84,1.10,-41.44,56.12796497,9.95451192,-5.97,1.89,OFF,56.12797274,9.95450468,61.53,2.38,2.38,0.000,0.000,3.16,0.9,0.2
942568,12:42:34.147,0.75,0.84,-41.41,56.12796358,9.95451414,-6.07,1.88,OFF,56.12797274,9.95450468,61.53,2.38,2.38,0.000,0.000,3.16,0.9,0.2
942666,12:42:34.245,0.78,0.91,-41.35,56.12796228,9.95451618,-6.07,1.86,OFF,56.12797011,9.95450903,61.52,2.36,2.36,0.000,0.000,3.16,0.9,0.2
942766,12:42:34.345,0.70,0.95,-41.32,56.12796092,9.95451828,-6.20,1.85,OFF,56.12797011,9.95450903,61.52,2.36,2.36,0.000,0.000,3.16,0.9,0.3
942866,12:42:34.445,0.67,0.84,-41.31,56.12795967,9.95452031,-6.20,1.82,OFF,56.12796745,9.95451321,61.52,2.35,2.35,0.000,0.000,3.16,0.9,0.3
942967,12:42:34.546,0.70,0.81,-41.33,56.12795838,9.95452246,-6.21,1.80,OFF,56.12796745,9.95451321,61.52,2.34,2.34,0.000,0.000,3.16,0.9,0.3
943068,12:42:34.647,-1.51,0.83,-41.46,56.12795717,9.95452441,-6.21,1.76,OFF,56.12796488,9.95451725,61.54,2.33,2.33,0.000,0.000,3.16,0.8,0.4
943166,12:42:34.745,-5.31,0.80,-41.52,56.12795592,9.95452638,-6.18,1.66,OFF,56.12796488,9.95451725,61.54,2.33,2.33,0.000,0.000,3.16,0.8,0.4
943266,12:42:34.845,-8.67,0.91,-41.58,56.12795484,9.95452805,-6.18,1.50,OFF,56.12796251,9.95452089,61.57,2.34,2.34,0.000,0.000,3.16,0.8,0.4
943366,12:42:34.945,-9.57,1.06,-41.55,56.12795384,9.95452957,-6.15,1.28,OFF,56.12796251,9.95452089,61.57,2.34,2.34,0.000,0.000,3.16,0.8,0.4
943466,12:42:35.045,-8.39,1.22,-41.49,56.12795301,9.95453079,-6.15,1.07,OFF,56.12796049,9.95452376,61.60,2.38,2.38,0.000,0.000,3.16,0.8,0.4
943568,12:42:35.147,-6.12,1.38,-41.49,56.12795226,9.95453177,-6.08,0.89,OFF,56.12796049,9.95452376,61.60,2.39,2.39,0.000,0.000,3.16,0.8,0.4
943666,12:42:35.245,-3.58,1.42,-41.45,56.12795168,9.95453258,-6.08,0.77,OFF,56.12795895,9.95452594,61.63,2.41,2.41,0.000,0.000,3.16,0.8,0.4
943767,12:42:35.346,-1.50,1.43,-41.43,56.12795117,9.95453329,-6.03,0.72,OFF,56.12795895,9.95452594,61.63,2.42,2.42,0.000,0.000,3.16,0.8,0.4
943866,12:42:35.445,0.03,1.45,-41.41,56.12795070,9.95453390,-6.03,0.71,OFF,56.12795779,9.95452776,61.67,2.44,2.44,0.000,0.000,3.16,0.8,0.4
943967,12:42:35.546,0.88,1.28,-41.42,56.12795025,9.95453419,-5.93,0.75,OFF,56.12795779,9.95452776,61.67,2.45,2.45,0.000,0.000,3.16,0.8,0.4
944067,12:42:35.646,1.01,1.12,-41.47,56.12794971,9.95453496,-5.93,0.81,OFF,56.12795677,9.95452955,61.70,2.46,2.46,0.000,0.000,3.16,0.8,0.4
944167,12:42:35.746,0.70,0.92,-41.50,56.12794908,9.95453596,-5.91,0.87,OFF,56.12795677,9.95452955,61.70,2.47,2.47,0.000,0.000,3.16,0.8,0.4
944266,12:42:35.845,0.40,0.52,-41.51,56.12794848,9.95453692,-5.91,0.93,OFF,56.12795565,9.95453144,61.72,2.48,2.48,0.000,0.000,3.16,0.8,0.4
944367,12:42:35.946,0.30,0.33,-41.49,56.12794775,9.95453805,-5.91,0.97,OFF,56.12795565,9.95453144,61.72,2.48,2.48,0.000,0.000,3.16,0.8,0.3
944466,12:42:36.045,0.41,0.38,-41.45,56.12794689,9.95453939,-5.91,1.01,OFF,56.12795445,9.95453350,61.72,2.49,2.49,0.000,0.000,3.16,0.9,0.3
944571,12:42:36.150,0.68,0.39,-41.38,56.12794613,9.95454047,-5.95,1.05,OFF,56.12795445,9.95453350,61.72,2.49,2.49,0.000,0.000,3.16,0.9,0.3
944666,12:42:36.245,0.93,0.57,-41.35,56.12794539,9.95454148,-5.95,1.08,OFF,56.12795307,9.95453563,61.71,2.49,2.49,0.000,0.000,3.16,0.9,0.3
944766,12:42:36.345,1.33,0.75,-41.28,56.12794456,9.95454259,-5.97,1.10,OFF,56.12795307,9.95453563,61.71,2.49,2.49,0.000,0.000,3.16,0.9,0.2
944866,12:42:36.445,2.02,0.96,-41.21,56.12794381,9.95454360,-5.97,1.12,OFF,56.12795157,9.95453787,61.69,2.47,2.47,0.000,0.000,3.16,0.9,0.2
944967,12:42:36.546,2.65,1.15,-41.19,56.12794298,9.95454474,-6.02,1.15,OFF,56.12795157,9.95453787,61.69,2.46,2.46,0.000,0.000,3.16,0.9,0.2
945067,12:42:36.646,2.97,1.33,-41.17,56.12794216,9.95454588,-6.02,1.16,OFF,56.12794999,9.95454013,61.67,2.45,2.45,0.000,0.000,3.16,0.9,0.2
945166,12:42:36.745,2.87,1.50,-41.18,56.12794127,9.95454712,-6.04,1.17,OFF,56.12794999,9.95454013,61.67,2.44,2.44,0.000,0.000,3.16,0.9,0.2
945266,12:42:36.845,2.75,1.39,-41.21,56.12794053,9.95454838,-6.04,1.16,OFF,56.12794836,9.95454243,61.65,2.42,2.42,0.000,0.000,3.06,0.9,0.2
945367,12:42:36.946,2.59,1.31,-41.24,56.12793974,9.95454953,-6.05,1.14,OFF,56.12794836,9.95454243,61.65,2.41,2.41,0.000,0.000,3.16,0.8,0.2
945466,12:42:37.045,2.53,1.30,-41.25,56.12793899,9.95455062,-6.05,1.12,OFF,56.12794678,9.95454462,61.66,2.41,2.41,0.000,0.000,3.16,0.8,0.2
945567,12:42:37.146,2.48,1.62,-41.24,56.12793821,9.95455174,-6.05,1.10,OFF,56.12794678,9.95454462,61.66,2.40,2.40,0.000,0.000,3.16,0.8,0.2
945666,12:42:37.245,2.61,1.91,-41.21,56.12793753,9.95455288,-6.05,1.08,OFF,56.12794529,9.95454679,61.66,2.40,2.40,0.000,0.000,3.16,0.8,0.2
945767,12:42:37.346,2.49,1.98,-41.24,56.12793678,9.95455403,-6.07,1.07,OFF,56.12794529,9.95454679,61.66,2.39,2.39,0.000,0.000,3.16,0.8,0.2
945866,12:42:37.445,0.28,1.84,-41.40,56.12793610,9.95455509,-6.07,1.04,OFF,56.12794386,9.95454896,61.67,2.39,2.39,0.000,0.000,3.06,0.8,0.2
945967,12:42:37.546,-2.51,1.50,-41.54,56.12793542,9.95455614,-6.09,0.97,OFF,56.12794386,9.95454896,61.67,2.39,2.39,0.000,0.000,3.16,0.8,0.2
946067,12:42:37.646,-4.88,1.11,-41.65,56.12793481,9.95455716,-6.09,0.86,OFF,56.12794257,9.95455089,61.68,2.39,2.39,0.000,0.000,3.16,0.8,0.2
946167,12:42:37.746,-6.33,0.98,-41.72,56.12793434,9.95455819,-6.13,0.72,OFF,56.12794257,9.95455089,61.68,2.39,2.39,0.000,0.000,3.06,0.7,0.2
946266,12:42:37.845,-7.00,1.36,-41.75,56.12793391,9.95455887,-6.13,0.57,OFF,56.12794155,9.95455242,61.68,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946367,12:42:37.946,-6.85,1.70,-41.75,56.12793352,9.95455942,-6.16,0.43,OFF,56.12794155,9.95455242,61.68,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946466,12:42:38.045,-5.96,1.86,-41.81,56.12793327,9.95455975,-6.16,0.31,OFF,56.12794087,9.95455349,61.68,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946567,12:42:38.146,-4.92,1.75,-41.89,56.12793306,9.95455993,-6.18,0.23,OFF,56.12794087,9.95455349,61.68,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946666,12:42:38.245,-4.04,1.43,-41.91,56.12793293,9.95456013,-6.18,0.19,OFF,56.12794050,9.95455410,61.71,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946767,12:42:38.346,-3.48,1.10,-41.92,56.12793283,9.95456031,-6.19,0.17,OFF,56.12794050,9.95455410,61.71,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946866,12:42:38.445,-3.29,0.87,-41.91,56.12793274,9.95456044,-6.19,0.17,OFF,56.12794023,9.95455442,61.74,2.39,2.39,0.000,0.000,3.16,0.7,0.3
946966,12:42:38.545,-3.39,0.77,-41.87,56.12793275,9.95456051,-6.18,0.17,OFF,56.12794023,9.95455442,61.74,2.40,2.40,0.000,0.000,3.16,0.7,0.3
947067,12:42:38.646,-3.76,0.70,-41.78,56.12793262,9.95456062,-6.18,0.18,OFF,56.12794000,9.95455473,61.77,2.42,2.42,0.000,0.000,3.16,0.8,0.3
947167,12:42:38.746,-4.23,0.87,-41.69,56.12793246,9.95456072,-6.19,0.18,OFF,56.12794000,9.95455473,61.77,2.42,2.42,0.000,0.000,3.16,0.8,0.3
947266,12:42:38.845,-4.60,1.25,-41.62,56.12793231,9.95456078,-6.19,0.17,OFF,56.12793978,9.95455502,61.79,2.43,2.43,0.000,0.000,3.16,0.8,0.3
947367,12:42:38.946,-4.65,1.57,-41.57,56.12793209,9.95456071,-6.18,0.15,OFF,56.12793978,9.95455502,61.79,2.43,2.43,0.000,0.000,3.06,0.8,0.3
947466,12:42:39.045,-4.43,1.76,-41.50,56.12793200,9.95456074,-6.18,0.12,OFF,56.12793929,9.95455514,61.73,2.42,2.42,0.000,0.000,3.16,0.8,0.2
947569,12:42:39.148,-4.04,1.95,-41.42,56.12793196,9.95456076,-6.22,0.07,OFF,56.12793929,9.95455514,61.73,2.41,2.41,0.000,0.000,3.16,0.9,0.2
947666,12:42:39.245,-3.64,1.96,-41.31,56.12793196,9.95456074,-6.22,0.02,OFF,56.12793897,9.95455531,61.65,2.40,2.40,0.000,0.000,3.16,0.9,0.2
947767,12:42:39.346,-2.85,1.86,-41.24,56.12793203,9.95456068,-6.28,0.05,OFF,56.12793897,9.95455531,61.65,2.38,2.38,0.000,0.000,3.16,0.9,0.2
947866,12:42:39.445,-1.79,1.58,-41.23,56.12793222,9.95456062,-6.28,0.11,OFF,56.12793878,9.95455520,61.55,2.36,2.36,0.000,0.000,3.16,0.9,0.1
947966,12:42:39.545,-0.61,1.30,-41.29,56.12793236,9.95456049,-6.33,0.17,OFF,56.12793878,9.95455520,61.55,2.32,2.32,0.000,0.000,3.16,0.9,0.1
948067,12:42:39.646,0.34,1.11,-41.32,56.12793256,9.95456041,-6.33,0.21,OFF,56.12793882,9.95455497,61.44,2.26,2.26,0.000,0.000,3.16,0.9,0.1
948167,12:42:39.746,1.23,0.97,-41.36,56.12793282,9.95456035,-6.39,0.23,OFF,56.12793882,9.95455497,61.44,2.23,2.23,0.000,0.000,3.16,0.9,0.1
948266,12:42:39.845,1.74,0.88,-41.40,56.12793317,9.95456047,-6.39,0.25,OFF,56.12793895,9.95455466,61.36,2.21,2.21,0.000,0.000,3.16,0.9,0.1
948366,12:42:39.945,2.10,0.83,-41.41,56.12793342,9.95456021,-6.43,0.27,OFF,56.12793895,9.95455466,61.36,2.18,2.18,0.000,0.000,3.06,0.9,0.1
948467,12:42:40.046,2.27,0.87,-41.43,56.12793367,9.95456003,-6.43,0.28,OFF,56.12793916,9.95455405,61.31,2.15,2.15,0.000,0.000,3.16,0.8,0.1
948568,12:42:40.147,2.46,0.83,-41.48,56.12793393,9.95455990,-6.45,0.28,OFF,56.12793916,9.95455405,61.31,2.11,2.11,0.000,0.000,3.16,0.8,0.1
948666,12:42:40.245,2.69,0.87,-41.49,56.12793401,9.95455980,-6.45,0.28,OFF,56.12793957,9.95455333,61.28,2.08,2.08,0.000,0.000,3.06,0.8,0.2
948767,12:42:40.346,3.06,0.90,-41.51,56.12793414,9.95455950,-6.53,0.27,OFF,56.12793957,9.95455333,61.28,2.07,2.07,0.000,0.000,3.06,0.8,0.2
948866,12:42:40.445,3.37,0.91,-41.54,56.12793428,9.95455916,-6.53,0.25,OFF,56.12793989,9.95455262,61.20,2.04,2.04,0.000,0.000,3.16,0.8,0.2
948967,12:42:40.546,3.53,0.93,-41.55,56.12793446,9.95455881,-6.63,0.22,OFF,56.12793989,9.95455262,61.20,2.00,2.00,0.000,0.000,3.06,0.8,0.2
949067,12:42:40.646,3.68,0.93,-41.55,56.12793471,9.95455825,-6.63,0.17,OFF,56.12793995,9.95455193,61.06,1.95,1.95,0.000,0.000,3.16,0.8,0.2
949166,12:42:40.745,3.65,1.01,-41.51,56.12793484,9.95455801,-6.77,0.12,OFF,56.12793995,9.95455193,61.06,1.91,1.91,0.000,0.000,3.16,0.2,0.3
949267,12:42:40.846,3.46,0.96,-41.49,56.12793488,9.95455786,-6.77,0.05,OFF,56.12794004,9.95455133,60.94,1.88,1.88,0.724,0.769,3.16,-1.1,0.2
949367,12:42:40.946,2.92,0.93,-41.48,56.12793484,9.95455778,-6.87,0.04,OFF,56.12794004,9.95455133,60.94,1.86,1.86,0.626,0.701,3.06,-2.4,0.2
949466,12:42:41.045,1.85,1.01,-41.48,56.12793476,9.95455779,-6.87,0.08,OFF,56.12794003,9.95455104,60.84,1.76,1.76,0.615,0.780,3.16,-2.9,0.2
949570,12:42:41.149,0.74,1.13,-41.49,56.12793454,9.95455782,-6.91,0.12,OFF,56.12794003,9.95455104,60.84,1.72,1.72,0.598,0.805,3.06,-3.2,0.2
