Elapsed,Time,Pitch,Roll,Yaw,Latitude,Longitude,Altitude,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:Filtered Altitude,ECHO:Depth,ECHO:True Depth,ECHO:Temperature,ECHO:Pitch,ECHO:Roll
330248,13:01:27.703,0.14,0.52,-128.49,56.12844307,9.95440603,-3.19,0.04,ON,56.12842134,9.95438499,58.84,1.74,1.74,1.413,1.600,-0.21,1.2,-2.8
330348,13:01:27.803,0.20,0.48,-128.54,56.12844321,9.95440616,-3.19,0.01,ON,56.12842134,9.95438499,58.84,1.71,1.71,1.342,1.559,-0.46,1.1,-3.2
330452,13:01:27.907,0.40,0.44,-128.56,56.12844329,9.95440623,-3.26,0.02,ON,56.12842162,9.95438512,58.77,1.68,1.68,1.248,1.498,-0.36,1.0,-3.7
330548,13:01:28.003,0.74,0.31,-128.57,56.12844332,9.95440625,-3.26,0.05,ON,56.12842162,9.95438512,58.77,1.65,1.65,1.206,1.488,-0.36,0.9,-4.0
330649,13:01:28.104,1.02,0.25,-128.59,56.12844344,9.95440647,-3.30,0.07,ON,56.12842180,9.95438524,58.75,1.59,1.59,1.191,1.528,-0.36,0.6,-4.2
330748,13:01:28.203,1.24,0.28,-128.56,56.12844342,9.95440651,-3.30,0.10,ON,56.12842180,9.95438524,58.75,1.57,1.57,1.187,1.542,-0.46,0.4,-4.2
330848,13:01:28.303,1.49,0.37,-128.51,56.12844343,9.95440648,-3.32,0.11,ON,56.12842192,9.95438528,58.72,1.57,1.57,1.212,1.574,-0.36,0.3,-4.2
330950,13:01:28.405,1.68,0.58,-128.44,56.12844346,9.95440638,-3.32,0.12,ON,56.12842192,9.95438528,58.72,1.55,1.55,1.226,1.606,-0.36,0.1,-4.1
331049,13:01:28.504,1.75,0.65,-128.42,56.12844367,9.95440631,-3.30,0.13,ON,56.12842196,9.95438528,58.72,1.54,1.54,1.237,1.627,-0.46,0.0,-3.9
331148,13:01:28.603,1.82,0.73,-128.39,56.12844371,9.95440632,-3.30,0.13,ON,56.12842196,9.95438528,58.72,1.53,1.53,1.264,1.659,-0.46,-0.2,-3.6
331249,13:01:28.704,1.81,0.85,-128.39,56.12844372,9.95440631,-3.29,0.13,ON,56.12842197,9.95438531,58.72,1.53,1.53,1.275,1.675,-0.46,-0.4,-3.0
331348,13:01:28.803,1.78,0.86,-128.39,56.12844370,9.95440628,-3.29,0.14,ON,56.12842197,9.95438531,58.72,1.55,1.55,1.291,1.676,-0.21,-0.5,-2.2
331450,13:01:28.905,1.81,0.82,-128.38,56.12844393,9.95440636,-3.27,0.14,ON,56.12842194,9.95438526,58.72,1.55,1.55,1.279,1.662,-0.36,-0.5,-1.4
331548,13:01:29.003,1.79,0.69,-128.38,56.12844393,9.95440630,-3.27,0.14,ON,56.12842194,9.95438526,58.72,1.55,1.55,1.311,1.691,-0.36,-0.4,-0.8
331649,13:01:29.104,1.87,0.65,-128.37,56.12844391,9.95440624,-3.26,0.14,ON,56.12842191,9.95438523,58.72,1.55,1.55,1.305,1.688,-0.36,-0.3,-0.2
331748,13:01:29.203,2.04,0.76,-128.37,56.12844388,9.95440619,-3.26,0.14,ON,56.12842191,9.95438523,58.72,1.54,1.54,1.324,1.717,-0.36,-0.2,0.4
331849,13:01:29.304,2.18,0.85,-128.36,56.12844393,9.95440623,-3.26,0.13,ON,56.12842190,9.95438519,58.71,1.54,1.54,1.314,1.707,-0.46,0.1,0.8
331950,13:01:29.405,2.22,0.81,-128.32,56.12844392,9.95440618,-3.26,0.12,ON,56.12842190,9.95438519,58.71,1.54,1.54,1.311,1.704,-0.46,0.2,1.0
332048,13:01:29.504,2.21,0.60,-128.24,56.12844395,9.95440611,-3.26,0.11,ON,56.12842193,9.95438508,58.70,1.52,1.52,1.306,1.711,-0.46,0.4,1.2
332149,13:01:29.604,2.03,0.27,-128.19,56.12844400,9.95440601,-3.26,0.11,ON,56.12842193,9.95438508,58.70,1.52,1.52,1.304,1.714,-0.46,0.6,1.4
332248,13:01:29.703,1.93,0.03,-128.16,56.12844403,9.95440593,-3.27,0.11,ON,56.12842193,9.95438498,58.70,1.52,1.52,1.287,1.697,-0.21,0.9,1.4
332349,13:01:29.804,1.93,-0.08,-128.18,56.12844420,9.95440597,-3.27,0.11,ON,56.12842193,9.95438498,58.70,1.52,1.52,1.275,1.685,-0.46,1.0,1.5
332450,13:01:29.905,1.86,-0.20,-128.19,56.12844419,9.95440593,-3.28,0.11,ON,56.12842193,9.95438484,58.68,1.52,1.52,1.277,1.687,-0.36,1.1,1.5
332548,13:01:30.003,1.82,-0.37,-128.21,56.12844416,9.95440591,-3.28,0.11,ON,56.12842193,9.95438484,58.68,1.52,1.52,1.266,1.679,-0.36,1.3,1.5
332649,13:01:30.104,1.84,-0.39,-128.21,56.12844414,9.95440589,-3.29,0.11,ON,56.12842196,9.95438475,58.68,1.51,1.51,1.259,1.679,-0.46,1.4,1.5
332748,13:01:30.203,1.76,-0.39,-128.22,56.12844420,9.95440598,-3.29,0.11,ON,56.12842196,9.95438475,58.68,1.51,1.51,1.259,1.679,-0.46,1.5,1.4
332848,13:01:30.303,1.66,-0.28,-128.25,56.12844421,9.95440596,-3.30,0.11,ON,56.12842190,9.95438465,58.68,1.50,1.50,1.223,1.650,-0.36,1.6,1.3
332950,13:01:30.405,1.52,-0.20,-128.30,56.12844421,9.95440595,-3.30,0.11,ON,56.12842190,9.95438465,58.68,1.50,1.50,1.247,1.677,-0.36,1.7,1.2
333049,13:01:30.504,1.39,-0.09,-128.31,56.12844422,9.95440597,-3.41,0.11,ON,56.12842184,9.95438460,58.67,1.49,1.49,1.230,1.667,-0.36,1.8,1.1
333148,13:01:30.603,1.45,0.09,-128.34,56.12844439,9.95440612,-3.41,0.12,ON,56.12842184,9.95438460,58.67,1.49,1.49,1.229,1.666,-0.36,1.8,0.9
333248,13:01:30.704,1.60,0.18,-128.33,56.12844438,9.95440615,-3.69,0.12,ON,56.12842174,9.95438458,58.67,1.49,1.49,1.191,1.631,-0.46,1.9,0.8
333348,13:01:30.803,1.81,0.31,-128.31,56.12844436,9.95440617,-3.69,0.11,ON,56.12842174,9.95438458,58.67,1.50,1.50,1.193,1.625,-0.46,1.9,0.6
333450,13:01:30.905,1.81,0.29,-128.34,56.12844437,9.95440619,-3.70,0.10,ON,56.12842167,9.95438467,58.70,1.50,1.50,1.208,1.638,-0.36,1.9,0.5
333548,13:01:31.003,1.76,0.30,-128.38,56.12844449,9.95440622,-3.70,0.09,ON,56.12842167,9.95438467,58.70,1.51,1.51,1.249,1.671,-0.46,1.9,0.3
333649,13:01:31.104,1.53,0.17,-128.41,56.12844449,9.95440629,-3.63,0.08,ON,56.12842153,9.95438466,58.77,1.52,1.52,1.285,1.692,-0.46,2.0,0.2
333748,13:01:31.203,1.33,0.25,-128.40,56.12844445,9.95440639,-3.63,0.08,ON,56.12842153,9.95438466,58.77,1.54,1.54,1.299,1.689,-0.46,2.0,0.1
333849,13:01:31.304,1.18,0.26,-128.43,56.12844443,9.95440649,-3.55,0.09,ON,56.12842146,9.95438479,58.84,1.56,1.56,1.352,1.719,-0.46,2.0,-0.2
333949,13:01:31.404,1.19,0.59,-128.44,56.12844440,9.95440658,-3.55,0.10,ON,56.12842146,9.95438479,58.84,1.63,1.63,1.394,1.699,-0.46,2.0,-0.3
334048,13:01:31.503,1.27,1.05,-128.47,56.12844427,9.95440679,-3.41,0.10,ON,56.12842142,9.95438491,58.91,1.66,1.66,1.429,1.694,-0.46,2.0,-0.3
334148,13:01:31.603,1.22,1.23,-128.47,56.12844420,9.95440688,-3.41,0.10,ON,56.12842142,9.95438491,58.91,1.69,1.69,1.479,1.722,-0.46,2.0,-0.4
334249,13:01:31.704,1.23,1.38,-128.46,56.12844415,9.95440689,-3.29,0.09,ON,56.12842141,9.95438487,59.03,1.72,1.72,1.540,1.747,-0.21,1.9,-0.4
334349,13:01:31.804,1.27,1.41,-128.44,56.12844410,9.95440684,-3.29,0.08,ON,56.12842141,9.95438487,59.03,1.79,1.79,1.605,1.740,-0.21,1.9,-0.4
334451,13:01:31.906,1.14,1.41,-128.40,56.12844407,9.95440674,-3.09,0.08,ON,56.12842135,9.95438491,59.16,1.84,1.84,0.000,0.000,-0.46,1.8,-0.4
334549,13:01:32.004,1.07,1.34,-128.43,56.12844404,9.95440660,-3.09,0.08,ON,56.12842135,9.95438491,59.16,1.89,1.89,0.000,0.000,-0.21,1.8,-0.4
334648,13:01:32.103,1.12,1.11,-128.41,56.12844406,9.95440645,-2.92,0.10,ON,56.12842143,9.95438479,59.30,1.95,1.95,0.000,0.000,-0.21,1.7,-0.3
334749,13:01:32.204,1.11,0.73,-128.38,56.12844412,9.95440627,-2.92,0.11,ON,56.12842143,9.95438479,59.30,2.01,2.01,0.000,0.000,-0.36,1.6,-0.3
334849,13:01:32.304,0.94,0.54,-128.37,56.12844412,9.95440617,-2.74,0.12,ON,56.12842144,9.95438457,59.43,2.13,2.13,0.000,0.000,-0.46,1.5,-0.2
334950,13:01:32.405,0.59,0.15,-128.40,56.12844409,9.95440602,-2.74,0.14,ON,56.12842144,9.95438457,59.43,2.20,2.20,0.000,0.000,-0.46,1.4,-0.1
335049,13:01:32.504,0.19,-0.14,-128.46,56.12844406,9.95440576,-2.52,0.17,ON,56.12842143,9.95438423,59.58,2.26,2.26,0.000,0.000,-0.36,1.3,0.0
335148,13:01:32.603,-0.54,-0.27,-128.49,56.12844400,9.95440539,-2.52,0.21,ON,56.12842143,9.95438423,59.58,2.32,2.32,0.000,0.000,-0.46,1.2,0.1
335249,13:01:32.704,-1.56,-0.34,-128.49,56.12844413,9.95440496,-2.40,0.25,ON,56.12842139,9.95438377,59.70,2.37,2.37,0.000,0.000,-0.36,1.1,0.2
335349,13:01:32.804,-2.67,-0.28,-128.48,56.12844410,9.95440461,-2.40,0.31,ON,56.12842139,9.95438377,59.70,2.47,2.47,0.000,0.000,-0.46,1.0,0.2
335452,13:01:32.907,-3.55,-0.24,-128.47,56.12844395,9.95440419,-2.31,0.39,ON,56.12842115,9.95438308,59.73,2.52,2.52,0.000,0.000,-0.36,1.0,0.3
335548,13:01:33.003,-4.09,-0.24,-128.45,56.12844369,9.95440364,-2.31,0.48,ON,56.12842115,9.95438308,59.73,2.53,2.53,0.000,0.000,-0.46,0.9,0.3
335648,13:01:33.103,-4.43,-0.21,-128.39,56.12844340,9.95440307,-2.26,0.58,ON,56.12842072,9.95438207,59.75,2.56,2.56,0.000,0.000,-0.46,0.9,0.3
335748,13:01:33.203,-4.62,-0.13,-128.30,56.12844299,9.95440256,-2.26,0.68,ON,56.12842072,9.95438207,59.75,2.58,2.58,0.000,0.000,-0.46,0.9,0.4
335849,13:01:33.304,-4.60,-0.02,-128.24,56.12844260,9.95440176,-2.25,0.78,ON,56.12842008,9.95438064,59.77,2.59,2.59,0.000,0.000,-0.46,0.8,0.4
335949,13:01:33.404,-4.53,0.13,-128.16,56.12844212,9.95440076,-2.25,0.87,ON,56.12842008,9.95438064,59.77,2.59,2.59,0.000,0.000,-0.46,0.8,0.4
336049,13:01:33.504,-4.45,0.15,-128.08,56.12844159,9.95439968,-2.23,0.96,ON,56.12841917,9.95437873,59.76,2.60,2.60,0.000,0.000,-0.21,0.8,0.4
336148,13:01:33.603,-4.47,0.12,-128.05,56.12844093,9.95439837,-2.23,1.04,ON,56.12841917,9.95437873,59.76,2.60,2.60,0.000,0.000,-0.36,0.8,0.4
336249,13:01:33.704,-4.53,0.06,-127.98,56.12844031,9.95439709,-2.22,1.11,ON,56.12841808,9.95437634,59.76,2.61,2.61,0.000,0.000,-0.46,0.8,0.4
336348,13:01:33.803,-4.36,-0.03,-127.96,56.12843964,9.95439565,-2.22,1.18,ON,56.12841808,9.95437634,59.76,2.61,2.61,0.000,0.000,-0.36,0.8,0.4
336450,13:01:33.905,-4.04,-0.24,-127.96,56.12843897,9.95439420,-2.21,1.25,ON,56.12841684,9.95437357,59.74,2.60,2.60,0.000,0.000,-0.36,0.8,0.4
336548,13:01:34.003,-3.59,-0.53,-128.00,56.12843824,9.95439258,-2.21,1.30,ON,56.12841684,9.95437357,59.74,2.59,2.59,0.000,0.000,-0.36,0.8,0.4
336648,13:01:34.103,-3.13,-0.82,-128.06,56.12843752,9.95439097,-2.21,1.35,ON,56.12841547,9.95437046,59.73,2.58,2.58,0.000,0.000,-0.46,0.8,0.4
336748,13:01:34.203,-2.80,-1.11,-128.16,56.12843674,9.95438923,-2.21,1.39,ON,56.12841547,9.95437046,59.73,2.57,2.57,0.000,0.000,-0.36,0.8,0.4
336848,13:01:34.303,-2.55,-1.29,-128.27,56.12843595,9.95438757,-2.22,1.42,ON,56.12841396,9.95436711,59.72,2.57,2.57,0.000,0.000,-0.21,0.7,0.4
336950,13:01:34.405,-2.44,-1.43,-128.37,56.12843507,9.95438587,-2.22,1.45,ON,56.12841396,9.95436711,59.72,2.57,2.57,0.000,0.000,-0.46,0.8,0.4
337049,13:01:34.504,-2.38,-1.50,-128.41,56.12843420,9.95438420,-2.24,1.48,ON,56.12841231,9.95436365,59.71,2.56,2.56,0.000,0.000,-0.46,0.7,0.3
337148,13:01:34.604,-2.24,-1.37,-128.49,56.12843325,9.95438242,-2.24,1.52,ON,56.12841231,9.95436365,59.71,2.55,2.55,0.000,0.000,-0.46,0.8,0.3
337249,13:01:34.704,-2.27,-1.32,-128.57,56.12843229,9.95438068,-2.24,1.56,ON,56.12841050,9.95436015,59.70,2.55,2.55,0.000,0.000,-0.36,0.8,0.3
337348,13:01:34.803,-2.15,-1.09,-128.65,56.12843123,9.95437881,-2.24,1.61,ON,56.12841050,9.95436015,59.70,2.54,2.54,0.000,0.000,-0.36,0.8,0.3
337450,13:01:34.905,-1.94,-0.68,-128.73,56.12843012,9.95437686,-2.25,1.68,ON,56.12840848,9.95435645,59.69,2.54,2.54,0.000,0.000,-0.36,0.8,0.3
337548,13:01:35.003,-1.60,-0.41,-128.75,56.12842896,9.95437482,-2.25,1.73,ON,56.12840848,9.95435645,59.69,2.53,2.53,0.000,0.000,-0.46,0.8,0.3
337648,13:01:35.103,-1.25,-0.35,-128.73,56.12842783,9.95437289,-2.26,1.77,ON,56.12840632,9.95435270,59.69,2.53,2.53,0.000,0.000,-0.46,0.8,0.3
337748,13:01:35.203,-0.93,-0.36,-128.70,56.12842660,9.95437085,-2.26,1.81,ON,56.12840632,9.95435270,59.69,2.52,2.52,0.000,0.000,-0.46,0.8,0.2
337848,13:01:35.303,-0.73,-0.29,-128.68,56.12842539,9.95436876,-2.26,1.85,ON,56.12840401,9.95434876,59.68,2.51,2.51,0.000,0.000,-0.46,0.8,0.3
337949,13:01:35.404,-0.80,-0.32,-128.65,56.12842413,9.95436663,-2.26,1.88,ON,56.12840401,9.95434876,59.68,2.52,2.52,0.000,0.000,-0.46,0.8,0.3
338049,13:01:35.504,-1.01,-0.24,-128.63,56.12842291,9.95436459,-2.26,1.91,ON,56.12840153,9.95434471,59.66,2.51,2.51,0.000,0.000,-0.36,0.8,0.3
338148,13:01:35.603,-1.09,-0.14,-128.63,56.12842160,9.95436241,-2.26,1.94,ON,56.12840153,9.95434471,59.66,2.51,2.51,0.000,0.000,-0.46,0.8,0.3
338248,13:01:35.703,-1.16,-0.08,-128.65,56.12842043,9.95436039,-2.27,1.97,ON,56.12839897,9.95434047,59.65,2.50,2.50,0.000,0.000,-0.46,0.8,0.3
338349,13:01:35.804,-1.10,0.11,-128.72,56.12841909,9.95435819,-2.27,1.99,ON,56.12839897,9.95434047,59.65,2.50,2.50,0.000,0.000,-0.46,0.9,0.3
338450,13:01:35.905,-1.06,0.30,-128.83,56.12841781,9.95435603,-2.28,2.01,ON,56.12839631,9.95433609,59.64,2.50,2.50,0.000,0.000,-0.46,0.9,0.3
338548,13:01:36.003,-1.11,0.17,-128.90,56.12841646,9.95435370,-2.28,2.02,ON,56.12839631,9.95433609,59.64,2.48,2.48,0.000,0.000,-0.36,0.9,0.3
338649,13:01:36.104,-1.32,-0.18,-128.91,56.12841505,9.95435131,-2.29,2.04,ON,56.12839362,9.95433161,59.64,2.48,2.48,0.000,0.000,-0.46,0.9,0.3
338748,13:01:36.203,-1.37,-0.42,-128.95,56.12841359,9.95434894,-2.29,2.05,ON,56.12839362,9.95433161,59.64,2.48,2.48,0.000,0.000,-0.46,0.9,0.3
338849,13:01:36.304,-1.44,-0.61,-128.95,56.12841224,9.95434677,-2.31,2.06,ON,56.12839083,9.95432714,59.64,2.48,2.48,0.000,0.000,-0.68,0.9,0.3
338949,13:01:36.404,-1.63,-0.77,-128.98,56.12841083,9.95434454,-2.31,2.08,ON,56.12839083,9.95432714,59.64,2.48,2.48,0.000,0.000,-0.36,0.9,0.3
339049,13:01:36.504,-1.80,-0.73,-128.97,56.12840945,9.95434240,-2.41,2.09,ON,56.12838799,9.95432263,59.63,2.49,2.49,0.000,0.000,-0.46,0.9,0.3
339148,13:01:36.603,-1.89,-0.45,-128.92,56.12840801,9.95434025,-2.41,2.11,ON,56.12838799,9.95432263,59.63,2.49,2.49,0.000,0.000,-0.21,0.9,0.3
339249,13:01:36.704,-2.05,-0.03,-128.82,56.12840655,9.95433812,-2.56,2.13,ON,56.12838507,9.95431815,59.65,2.49,2.49,0.000,0.000,-0.46,0.9,0.3
339348,13:01:36.803,-2.06,0.27,-128.74,56.12840498,9.95433591,-2.56,2.15,ON,56.12838507,9.95431815,59.65,2.49,2.49,0.000,0.000,-0.46,0.9,0.3
339451,13:01:36.906,-2.06,0.43,-128.67,56.12840349,9.95433374,-2.57,2.17,ON,56.12838207,9.95431370,59.68,2.49,2.49,0.000,0.000,-0.46,0.9,0.3
339548,13:01:37.003,-2.10,0.45,-128.59,56.12840186,9.95433137,-2.57,2.19,ON,56.12838207,9.95431370,59.68,2.50,2.50,0.000,0.000,-0.46,0.9,0.3
339649,13:01:37.104,-1.98,0.46,-128.54,56.12840030,9.95432915,-2.55,2.21,ON,56.12837899,9.95430923,59.72,2.52,2.52,0.000,0.000,-0.36,0.9,0.3
339748,13:01:37.203,-1.91,0.33,-128.48,56.12839862,9.95432682,-2.55,2.23,ON,56.12837899,9.95430923,59.72,2.53,2.53,0.000,0.000,-0.21,0.9,0.3
339849,13:01:37.304,-1.80,0.37,-128.40,56.12839704,9.95432457,-2.49,2.25,ON,56.12837585,9.95430474,59.78,2.58,2.58,0.000,0.000,-0.46,0.9,0.2
339950,13:01:37.405,-1.72,0.43,-128.36,56.12839530,9.95432210,-2.49,2.27,ON,56.12837585,9.95430474,59.78,2.59,2.59,0.000,0.000,-0.36,0.9,0.2
340049,13:01:37.504,-1.39,0.57,-128.40,56.12839373,9.95431980,-2.38,2.29,ON,56.12837263,9.95430019,59.82,2.62,2.62,0.000,0.000,-0.57,0.9,0.2
340148,13:01:37.603,-0.66,0.86,-128.44,56.12839207,9.95431737,-2.38,2.31,ON,56.12837263,9.95430019,59.82,2.64,2.64,0.000,0.000,-0.46,0.9,0.2
340249,13:01:37.704,0.29,1.01,-128.48,56.12839053,9.95431508,-2.31,2.31,ON,56.12836941,9.95429543,59.88,2.66,2.66,0.000,0.000,-0.46,0.9,0.2
340348,13:01:37.803,1.14,1.17,-128.48,56.12838903,9.95431283,-2.31,2.30,ON,56.12836941,9.95429543,59.88,2.69,2.69,0.000,0.000,-0.46,0.9,0.2
340452,13:01:37.907,1.77,1.36,-128.45,56.12838750,9.95431058,-2.25,2.28,ON,56.12836623,9.95429074,59.93,2.74,2.74,0.000,0.000,-0.21,0.9,0.2
340548,13:01:38.003,2.05,1.43,-128.45,56.12838590,9.95430821,-2.25,2.25,ON,56.12836623,9.95429074,59.93,2.75,2.75,0.000,0.000,-0.46,0.9,0.2
340649,13:01:38.104,2.19,1.44,-128.47,56.12838440,9.95430599,-2.21,2.22,ON,56.12836300,9.95428598,59.97,2.76,2.76,0.000,0.000,-0.36,0.9,0.2
340748,13:01:38.203,2.11,1.42,-128.50,56.12838286,9.95430370,-2.21,2.18,ON,56.12836300,9.95428598,59.97,2.78,2.78,0.000,0.000,-0.46,0.9,0.2
340849,13:01:38.304,1.89,1.33,-128.47,56.12838146,9.95430166,-2.16,2.15,ON,56.12835996,9.95428138,60.00,2.81,2.81,0.000,0.000,-0.46,0.9,0.2
340949,13:01:38.404,1.81,1.25,-128.44,56.12838002,9.95429949,-2.16,2.12,ON,56.12835996,9.95428138,60.00,2.82,2.82,0.000,0.000,-0.36,0.9,0.2
341049,13:01:38.504,2.99,1.22,-128.42,56.12837864,9.95429736,-2.12,2.10,ON,56.12835701,9.95427690,60.01,2.82,2.82,0.000,0.000,-0.46,0.9,0.2
341148,13:01:38.603,6.90,1.82,-128.34,56.12837720,9.95429510,-2.12,2.02,ON,56.12835701,9.95427690,60.01,2.84,2.84,0.000,0.000,-0.36,0.9,0.2
341249,13:01:38.704,10.86,2.38,-128.24,56.12837581,9.95429289,-2.07,1.88,ON,56.12835424,9.95427254,60.02,2.85,2.85,0.000,0.000,-0.36,0.9,0.2
341349,13:01:38.804,13.58,2.93,-128.17,56.12837441,9.95429067,-2.07,1.66,ON,56.12835424,9.95427254,60.02,2.87,2.87,0.000,0.000,-0.46,0.9,0.2
341451,13:01:38.906,14.98,3.32,-128.12,56.12837333,9.95428900,-2.05,1.39,ON,56.12835190,9.95426880,60.03,2.88,2.88,0.000,0.000,-0.36,0.9,0.2
341548,13:01:39.003,14.90,3.43,-128.13,56.12837245,9.95428768,-2.05,1.10,ON,56.12835190,9.95426880,60.03,2.88,2.88,0.000,0.000,-0.46,0.9,0.2
341649,13:01:39.104,13.61,3.40,-128.14,56.12837178,9.95428699,-2.04,0.83,ON,56.12835007,9.95426598,60.02,2.88,2.88,0.000,0.000,-0.21,0.9,0.2
341749,13:01:39.204,11.80,3.21,-128.18,56.12837126,9.95428629,-2.04,0.60,ON,56.12835007,9.95426598,60.02,2.88,2.88,0.000,0.000,-0.36,0.9,0.2
341849,13:01:39.304,9.78,2.84,-128.22,56.12837092,9.95428575,-2.04,0.41,ON,56.12834890,9.95426404,60.03,2.89,2.89,0.000,0.000,-0.46,0.9,0.2
341949,13:01:39.404,7.99,2.42,-128.21,56.12837069,9.95428529,-2.04,0.28,ON,56.12834890,9.95426404,60.03,2.89,2.89,0.000,0.000,-0.46,0.9,0.2
342049,13:01:39.504,6.64,1.86,-128.22,56.12837064,9.95428492,-2.03,0.20,ON,56.12834826,9.95426292,60.03,2.89,2.89,0.000,0.000,-0.36,0.9,0.2
342149,13:01:39.604,5.68,1.32,-128.28,56.12837055,9.95428470,-2.03,0.16,ON,56.12834826,9.95426292,60.03,2.87,2.87,0.000,0.000,-0.46,0.9,0.2
342249,13:01:39.704,5.09,0.97,-128.31,56.12837045,9.95428447,-2.04,0.14,ON,56.12834791,9.95426222,60.00,2.85,2.85,0.000,0.000,-0.36,0.9,0.2
342348,13:01:39.803,4.84,0.77,-128.37,56.12837034,9.95428421,-2.04,0.13,ON,56.12834791,9.95426222,60.00,2.83,2.83,0.000,0.000,-0.36,0.8,0.2
342451,13:01:39.906,4.90,0.59,-128.42,56.12837026,9.95428398,-2.10,0.12,ON,56.12834776,9.95426176,59.93,2.81,2.81,0.000,0.000,-0.46,0.8,0.2
342548,13:01:40.004,5.03,0.51,-128.41,56.12837013,9.95428354,-2.10,0.11,ON,56.12834776,9.95426176,59.93,2.79,2.79,0.000,0.000,-0.46,0.8,0.3
342648,13:01:40.103,4.93,0.45,-128.37,56.12837006,9.95428337,-2.18,0.09,ON,56.12834760,9.95426143,59.84,2.76,2.76,0.000,0.000,-0.46,0.8,0.3
342748,13:01:40.203,4.64,0.38,-128.32,56.12837000,9.95428322,-2.18,0.07,ON,56.12834760,9.95426143,59.84,2.69,2.69,0.000,0.000,-0.46,0.8,0.3
342849,13:01:40.304,4.27,0.40,-128.24,56.12836996,9.95428320,-2.32,0.05,ON,56.12834754,9.95426124,59.70,2.63,2.63,0.000,0.000,-0.36,0.8,0.3
342950,13:01:40.405,3.74,0.56,-128.24,56.12836991,9.95428331,-2.32,0.04,ON,56.12834754,9.95426124,59.70,2.59,2.59,0.000,0.000,-0.46,0.8,0.4
343049,13:01:40.504,3.21,0.70,-128.23,56.12836990,9.95428335,-2.50,0.05,ON,56.12834741,9.95426122,59.52,2.53,2.53,0.000,0.000,-0.46,0.8,0.4
343148,13:01:40.603,2.51,0.81,-128.21,56.12836993,9.95428339,-2.50,0.08,ON,56.12834741,9.95426122,59.52,2.40,2.40,0.000,0.000,-0.46,0.7,0.4
343249,13:01:40.704,1.82,0.69,-128.21,56.12836998,9.95428343,-2.67,0.12,ON,56.12834741,9.95426131,59.33,2.33,2.33,0.000,0.000,-0.36,0.7,0.4
343348,13:01:40.803,1.34,0.63,-128.23,56.12837009,9.95428326,-2.67,0.15,ON,56.12834741,9.95426131,59.33,2.26,2.26,0.000,0.000,-0.46,0.7,0.4
343450,13:01:40.905,0.72,0.43,-128.23,56.12837018,9.95428338,-2.81,0.17,ON,56.12834752,9.95426150,59.22,2.20,2.20,0.000,0.000,-0.36,0.7,0.5
343548,13:01:41.003,0.13,0.27,-128.23,56.12837031,9.95428356,-2.81,0.19,ON,56.12834752,9.95426150,59.22,2.14,2.14,0.000,0.000,-0.46,0.8,0.4
343649,13:01:41.104,-0.41,0.31,-128.26,56.12837040,9.95428378,-2.92,0.19,ON,56.12834764,9.95426195,59.10,2.02,2.02,0.000,0.000,-0.46,0.8,0.4
343748,13:01:41.203,-0.91,0.27,-128.21,56.12837044,9.95428421,-2.92,0.19,ON,56.12834764,9.95426195,59.10,1.98,1.98,0.000,0.000,-0.46,0.9,0.3
343848,13:01:41.303,-1.11,0.22,-128.18,56.12837056,9.95428439,-3.02,0.18,ON,56.12834784,9.95426213,59.00,1.93,1.93,0.000,0.000,-0.46,0.9,0.2
343950,13:01:41.405,-1.05,0.33,-128.17,56.12837073,9.95428453,-3.02,0.15,ON,56.12834784,9.95426213,59.00,1.90,1.90,1.609,1.639,-0.46,1.2,0.1
344048,13:01:41.503,-0.78,0.50,-128.17,56.12837082,9.95428469,-3.13,0.13,ON,56.12834797,9.95426250,58.87,1.87,1.87,1.514,1.574,-0.46,1.5,-0.5
344148,13:01:41.603,-0.66,0.47,-128.22,56.12837086,9.95428485,-3.13,0.10,ON,56.12834797,9.95426250,58.87,1.78,1.78,1.469,1.624,-0.46,1.8,-1.0
344248,13:01:41.703,-0.60,0.39,-128.29,56.12837104,9.95428499,-3.24,0.08,ON,56.12834810,9.95426266,58.76,1.72,1.72,1.376,1.584,-0.21,1.9,-1.6
344349,13:01:41.804,-0.52,0.47,-128.33,56.12837116,9.95428493,-3.24,0.05,ON,56.12834810,9.95426266,58.76,1.67,1.67,1.314,1.574,-0.36,2.1,-2.2
344449,13:01:41.904,-0.23,0.59,-128.35,56.12837118,9.95428487,-3.32,0.03,ON,56.12834817,9.95426271,58.70,1.63,1.63,1.283,1.588,-0.46,2.3,-2.8
344548,13:01:42.003,0.01,0.47,-128.35,56.12837111,9.95428480,-3.32,0.01,ON,56.12834817,9.95426271,58.70,1.56,1.56,1.233,1.600,-0.46,2.5,-3.3
344649,13:01:42.104,0.32,0.50,-128.37,56.12837103,9.95428449,-3.38,0.02,ON,56.12834817,9.95426262,58.63,1.54,1.54,1.201,1.594,-0.46,2.7,-3.8
344748,13:01:42.203,0.52,0.52,-128.39,56.12837103,9.95428439,-3.38,0.02,ON,56.12834817,9.95426262,58.63,1.52,1.52,1.188,1.603,-0.46,2.8,-4.2
344849,13:01:42.304,0.72,0.54,-128.40,56.12837107,9.95428437,-3.38,0.03,ON,56.12834811,9.95426246,58.62,1.49,1.49,1.176,1.613,-0.46,3.0,-4.6
