latitude,longitude,high,depth
-36.61387634,-72.35772705,6198,100
-36.61387634,-72.35772705,6198,100
-36.61387634,-72.35772705,6176,100
-36.61387634,-72.35772705,6176,100
-36.61387634,-72.35772705,6176,100
-36.61387634,-72.35772705,6176,100
-36.61387634,-72.35772705,6152,100
-36.61387634,-72.35772705,6152,100
-36.61387634,-72.35772705,6152,100
-36.61387634,-72.35772705,6152,100
-36.61387634,-72.35772705,6108,100
-36.61387634,-72.35772705,6108,100
-36.61387634,-72.35772705,6108,100
-36.61386489,-72.35771179,6122,100
-36.61386489,-72.35771179,6122,100
-36.61386489,-72.35771179,6122,100
-36.61386489,-72.35771179,6122,100
-36.61386489,-72.35771179,6114,100
-36.61386489,-72.35771179,6114,100
-36.61386489,-72.35771179,6114,100
-36.61386489,-72.35771179,6114,100
-36.61386489,-72.35771179,6116,100
-36.61386489,-72.35771179,6116,100
-36.61386489,-72.35771179,6116,100
-36.61386489,-72.35771179,6087,100
-36.61386489,-72.35771179,6087,100
-36.61385345,-72.35768890,6087,100
-36.61385345,-72.35768890,6087,100
-36.61385345,-72.35768890,6127,100
-36.61385345,-72.35768890,6127,100
-36.61385345,-72.35768890,6127,100
-36.61385345,-72.35768890,6127,100
-36.61385345,-72.35768890,6150,100
-36.61385345,-72.35768890,6150,100
-36.61385345,-72.35768890,6150,100
-36.61385345,-72.35768890,6176,100
-36.61385345,-72.35768890,6176,100
-36.61385345,-72.35768890,6176,100
-36.61385345,-72.35768890,6176,100
-36.61385345,-72.35768890,6214,100
-36.61385345,-72.35768890,6214,100
-36.61385345,-72.35768890,6214,100
-36.61385345,-72.35768890,6214,100
-36.61385345,-72.35768890,6244,100
-36.61385345,-72.35768890,6244,100
-36.61385345,-72.35768890,6244,100
-36.61385345,-72.35768890,6276,100
-36.61385345,-72.35768890,6276,100
-36.61385345,-72.35768890,6276,100
-36.61385345,-72.35768890,6276,100
-36.61385345,-72.35768890,6312,100
-36.61385345,-72.35768890,6312,100
-36.61385345,-72.35768890,6312,100
-36.61385345,-72.35768890,6312,100
-36.61385345,-72.35768890,6343,100
-36.61385345,-72.35768890,6343,100
-36.61385345,-72.35768890,6343,100
-36.61385345,-72.35768890,6373,100
-36.61385345,-72.35768890,6373,100
-36.61385345,-72.35768890,6373,100
-36.61385345,-72.35768890,6373,100
-36.61385345,-72.35768890,6399,100
-36.61385345,-72.35768890,6399,100
-36.61385345,-72.35768890,6399,100
-36.61385345,-72.35768890,6399,100
-36.61385345,-72.35768890,6422,100
-36.61382293,-72.35763549,6422,100
-36.61382293,-72.35763549,6422,100
-36.61382293,-72.35763549,6446,100
-36.61382293,-72.35763549,6446,100
-36.61382293,-72.35763549,6446,100
-36.61382293,-72.35763549,6446,100
-36.61382293,-72.35763549,6468,100
-36.61382293,-72.35763549,6468,100
-36.61382293,-72.35763549,6468,100
-36.61382293,-72.35763549,6468,100
-36.61382293,-72.35763549,6493,100
-36.61382293,-72.35763549,6493,100
-36.61382293,-72.35763549,6493,100
-36.61381530,-72.35762023,6511,100
-36.61381530,-72.35762023,6511,100
-36.61381530,-72.35762023,6511,100
-36.61381530,-72.35762023,6511,100
-36.61381530,-72.35762023,6527,100
-36.61381530,-72.35762023,6527,100
-36.61381530,-72.35762023,6527,100
-36.61381530,-72.35762023,6527,100
-36.61381530,-72.35762023,6542,100
-36.61381530,-72.35762023,6542,100
-36.61381530,-72.35762023,6542,100
-36.61381530,-72.35762023,6548,100
-36.61381530,-72.35762023,6548,100
-36.61381530,-72.35762023,6548,100
-36.61381530,-72.35762023,6572,100
-36.61381530,-72.35762023,6575,100
-36.61381530,-72.35762023,6575,100
-36.61381530,-72.35762023,6575,100
-36.61381530,-72.35762023,6575,100
-36.61381530,-72.35762023,6581,100
-36.61379623,-72.35759735,6581,100
-36.61379623,-72.35759735,6581,100
-36.61379623,-72.35759735,6589,100
-36.61379623,-72.35759735,6589,100
-36.61379623,-72.35759735,6589,100
-36.61379623,-72.35759735,6589,100
-36.61379623,-72.35759735,6590,100
-36.61379623,-72.35759735,6590,100
-36.61379623,-72.35759735,6590,100
-36.61379623,-72.35759735,6591,100
-36.61379623,-72.35759735,6591,100
-36.61379623,-72.35759735,6591,100
-36.61379623,-72.35759735,6591,100
-36.61378479,-72.35758209,6592,100
-36.61378479,-72.35758209,6592,100
-36.61378479,-72.35758209,6592,100
-36.61378479,-72.35758209,6592,100
-36.61378479,-72.35758209,6591,100
-36.61378479,-72.35758209,6591,100
-36.61378479,-72.35758209,6591,100
-36.61378479,-72.35758209,6585,100
-36.61378479,-72.35758209,6585,100
-36.61378479,-72.35758209,6585,100
-36.61378479,-72.35758209,6585,100
-36.61378479,-72.35758209,6581,100
-36.61378479,-72.35758209,6581,100
-36.61377716,-72.35757446,6581,100
-36.61377716,-72.35757446,6581,100
-36.61377716,-72.35757446,6574,100
-36.61377716,-72.35757446,6574,100
-36.61377716,-72.35757446,6574,100
-36.61377716,-72.35757446,6571,100
-36.61377716,-72.35757446,6571,100
-36.61377716,-72.35757446,6571,100
-36.61377716,-72.35757446,6571,100
-36.61377716,-72.35757446,6561,100
-36.61377716,-72.35757446,6561,100
-36.61377716,-72.35757446,6561,100
-36.61377716,-72.35757446,6561,100
-36.61376953,-72.35755920,6556,100
-36.61376953,-72.35755920,6556,100
-36.61376953,-72.35755920,6556,100
-36.61376953,-72.35755920,6542,100
-36.61376953,-72.35755920,6542,100
-36.61376953,-72.35755920,6542,100
-36.61376953,-72.35755920,6542,100
-36.61376953,-72.35755920,6538,100
-36.61376953,-72.35755920,6538,100
-36.61376953,-72.35755920,6538,100
-36.61376953,-72.35755920,6538,100
-36.61376953,-72.35755920,6531,100
-36.61376953,-72.35755920,6531,100
-36.61376953,-72.35755920,6531,100
-36.61376953,-72.35755920,6522,100
-36.61376953,-72.35755920,6522,100
-36.61376953,-72.35755920,6522,100
-36.61376953,-72.35755920,6522,100
-36.61376953,-72.35755920,6524,100
-36.61376953,-72.35755920,6524,100
-36.61376953,-72.35755920,6524,100
-36.61376953,-72.35755920,6524,100
-36.61376953,-72.35755920,6514,100
-36.61376953,-72.35755920,6514,100
-36.61376953,-72.35755920,6514,100
-36.61376953,-72.35755920,6505,100
-36.61376953,-72.35755920,6505,100
-36.61375427,-72.35753631,6505,100
-36.61375427,-72.35753631,6505,100
-36.61375427,-72.35753631,6501,100
-36.61375427,-72.35753631,6501,100
-36.61375427,-72.35753631,6501,100
-36.61375427,-72.35753631,6501,100
-36.61375427,-72.35753631,6497,100
-36.61375427,-72.35753631,6497,100
-36.61375427,-72.35753631,6497,100
-36.61375427,-72.35753631,6490,100
-36.61375427,-72.35753631,6490,100
-36.61375427,-72.35753631,6490,100
-36.61375427,-72.35753631,6490,100
-36.61374664,-72.35752105,6480,100
-36.61374664,-72.35752105,6480,100
-36.61374664,-72.35752105,6480,100
-36.61374664,-72.35752105,6480,100
-36.61374664,-72.35752105,6477,100
-36.61374664,-72.35752105,6477,100
-36.61374664,-72.35752105,6477,100
-36.61374664,-72.35752105,6470,100
-36.61374664,-72.35752105,6470,100
-36.61374664,-72.35752105,6470,100
-36.61374664,-72.35752105,6470,100
-36.61374664,-72.35752105,6461,100
-36.61374664,-72.35752105,6461,100
-36.61373901,-72.35750579,6461,100
-36.61373901,-72.35750579,6461,100
-36.61373901,-72.35750579,6454,100
-36.61373901,-72.35750579,6454,100
-36.61373901,-72.35750579,6454,100
-36.61373901,-72.35750579,6441,100
-36.61373901,-72.35750579,6441,100
-36.61373901,-72.35750579,6441,100
-36.61373901,-72.35750579,6441,100
-36.61373901,-72.35750579,6425,100
-36.61373901,-72.35750579,6425,100
-36.61373901,-72.35750579,6425,100
-36.61373901,-72.35750579,6402,100
-36.61373138,-72.35749053,6402,100
-36.61373138,-72.35749053,6402,100
-36.61373138,-72.35749053,6402,100
-36.61373138,-72.35749053,6321,100
-36.61373138,-72.35749053,6321,100
-36.61373138,-72.35749053,6321,100
-36.61373138,-72.35749053,6321,100
-36.61372756,-72.35747528,6280,100
-36.61372756,-72.35747528,6280,100
-36.61372756,-72.35747528,6280,100
-36.61372756,-72.35747528,6242,100
-36.61372756,-72.35747528,6242,100
-36.61372756,-72.35747528,6242,100
-36.61372756,-72.35747528,6242,100
-36.61372756,-72.35747528,6202,100
-36.61372756,-72.35747528,6202,100
-36.61372756,-72.35747528,6202,100
-36.61372756,-72.35747528,6154,100
-36.61372756,-72.35747528,6154,100
-36.61372756,-72.35747528,6154,100
-36.61372756,-72.35747528,6154,100
-36.61371994,-72.35745239,6098,100
-36.61371994,-72.35745239,6098,100
-36.61371994,-72.35745239,6098,100
-36.61371994,-72.35745239,6098,100
-36.61371994,-72.35745239,6051,100
-36.61371994,-72.35745239,6051,100
-36.61371994,-72.35745239,6051,100
-36.61371994,-72.35745239,5998,100
-36.61371994,-72.35745239,5998,100
-36.61371994,-72.35745239,5998,100
-36.61371994,-72.35745239,5998,100
-36.61371994,-72.35745239,5927,100
-36.61371231,-72.35744476,5927,100
-36.61371231,-72.35744476,5927,100
-36.61371231,-72.35744476,5927,100
-36.61371231,-72.35744476,5854,100
-36.61371231,-72.35744476,5854,100
-36.61371231,-72.35744476,5854,100
-36.61371231,-72.35744476,5780,100
-36.61371231,-72.35744476,5780,100
-36.61371231,-72.35744476,5780,100
-36.61371231,-72.35744476,5780,100
-36.61371231,-72.35744476,5703,100
-36.61371231,-72.35744476,5703,100
-36.61371231,-72.35744476,5703,100
-36.61370468,-72.35743713,5615,100
-36.61370468,-72.35743713,5615,100
-36.61370468,-72.35743713,5615,100
-36.61370468,-72.35743713,5615,100
-36.61370468,-72.35743713,5532,100
-36.61370468,-72.35743713,5532,100
-36.61370468,-72.35743713,5532,100
-36.61370468,-72.35743713,5532,100
-36.61370468,-72.35743713,5446,100
-36.61370468,-72.35743713,5446,100
-36.61370468,-72.35743713,5446,100
-36.61370468,-72.35743713,5363,100
-36.61370468,-72.35743713,5363,100
-36.61369323,-72.35742950,5363,100
-36.61369323,-72.35742950,5363,100
-36.61369323,-72.35742950,5281,100
-36.61369323,-72.35742950,5281,100
-36.61369323,-72.35742950,5281,100
-36.61369323,-72.35742950,5281,100
-36.61369323,-72.35742950,5206,100
-36.61369323,-72.35742950,5206,100
-36.61369323,-72.35742950,5206,100
-36.61369323,-72.35742950,5129,100
-36.61369323,-72.35742950,5129,100
-36.61369323,-72.35742950,5129,100
-36.61369323,-72.35742950,5129,100
-36.61369323,-72.35742950,5072,100
-36.61369323,-72.35742950,5072,100
-36.61369323,-72.35742950,5072,100
-36.61369323,-72.35742950,5072,100
-36.61369323,-72.35742950,4996,100
-36.61369323,-72.35742950,4996,100
-36.61369323,-72.35742950,4996,100
-36.61369323,-72.35742950,4936,100
-36.61369323,-72.35742950,4936,100
-36.61369323,-72.35742950,4936,100
-36.61369323,-72.35742950,4936,100
-36.61369323,-72.35742950,4861,100
-36.61369323,-72.35742950,4861,100
-36.61369323,-72.35742950,4861,100
-36.61369323,-72.35742950,4861,100
-36.61369323,-72.35742950,4782,100
-36.61369323,-72.35742950,4782,100
-36.61369323,-72.35742950,4782,100
-36.61369323,-72.35742950,4700,100
-36.61369323,-72.35742950,4700,100
-36.61369323,-72.35742950,4700,100
-36.61369323,-72.35742950,4700,100
-36.61369323,-72.35742950,4617,100
-36.61369323,-72.35742950,4617,100
-36.61369323,-72.35742950,4617,100
-36.61369323,-72.35742950,4617,100
-36.61369323,-72.35742950,4532,100
-36.61369323,-72.35742950,4532,100
-36.61369323,-72.35742950,4532,100
-36.61369323,-72.35742950,4452,100
-36.61369323,-72.35742950,4452,100
-36.61369323,-72.35742950,4452,100
-36.61369323,-72.35742950,4452,100
-36.61369323,-72.35742950,4369,100
-36.61369323,-72.35742950,4369,100
-36.61369323,-72.35742950,4369,100
-36.61369323,-72.35742950,4286,100
-36.61369323,-72.35742950,4286,100
-36.61369323,-72.35742950,4286,100
-36.61369323,-72.35742950,4286,100
-36.61369323,-72.35742950,4178,100
-36.61369323,-72.35742950,4178,100
-36.61369323,-72.35742950,4178,100
-36.61369323,-72.35742950,4085,100
-36.61369323,-72.35742950,4085,100
-36.61369323,-72.35742950,3936,100
-36.61369323,-72.35742950,3936,100
-36.61369323,-72.35742950,3839,100
-36.61361312,-72.35743713,3539,100
-36.61361312,-72.35743713,3421,100
-36.61361312,-72.35743713,3421,100
-36.61361312,-72.35743713,3421,100
-36.61361312,-72.35743713,3421,100
-36.61361312,-72.35743713,3296,100
-36.61361312,-72.35743713,3296,100
-36.61361312,-72.35743713,3296,100
-36.61361312,-72.35743713,3190,100
-36.61361312,-72.35743713,3190,100
-36.61361312,-72.35743713,3190,100
-36.61361312,-72.35743713,3190,100
-36.61361312,-72.35743713,3084,100
-36.61360168,-72.35743713,3084,100
-36.61360168,-72.35743713,3084,100
-36.61360168,-72.35743713,2975,100
-36.61360168,-72.35743713,2975,100
-36.61360168,-72.35743713,2975,100
-36.61360168,-72.35743713,2975,100
-36.61360168,-72.35743713,2869,100
-36.61360168,-72.35743713,2869,100
-36.61360168,-72.35743713,2869,100
-36.61360168,-72.35743713,2773,100
-36.61360168,-72.35743713,2773,100
-36.61360168,-72.35743713,2773,100
-36.61360168,-72.35743713,2773,100
-36.61360168,-72.35743713,2683,100
-36.61360168,-72.35743713,2683,100
-36.61360168,-72.35743713,2683,100
-36.61360168,-72.35743713,2594,100
-36.61360168,-72.35743713,2594,100
-36.61360168,-72.35743713,2594,100
-36.61360168,-72.35743713,2594,100
-36.61360168,-72.35743713,2508,100
-36.61360168,-72.35743713,2508,100
-36.61360168,-72.35743713,2508,100
-36.61360168,-72.35743713,2432,100
-36.61360168,-72.35743713,2432,100
-36.61360168,-72.35743713,2432,100
-36.61360168,-72.35743713,2432,100
-36.61357498,-72.35745239,2362,100
-36.61357498,-72.35745239,2362,100
-36.61357498,-72.35745239,2362,100
-36.61357498,-72.35745239,2297,100
-36.61357498,-72.35745239,2297,100
-36.61357498,-72.35745239,2297,100
-36.61357498,-72.35745239,2297,100
-36.61357498,-72.35745239,2233,100
-36.61357498,-72.35745239,2233,100
-36.61357498,-72.35745239,2233,100
-36.61357498,-72.35745239,2169,100
-36.61357498,-72.35745239,2169,100
-36.61357498,-72.35745239,2169,100
-36.61356735,-72.35745239,2169,100
-36.61356735,-72.35745239,2099,100
-36.61356735,-72.35745239,2099,100
-36.61356735,-72.35745239,2099,100
-36.61356735,-72.35745239,2038,100
-36.61356735,-72.35745239,2038,100
-36.61356735,-72.35745239,2038,100
-36.61356735,-72.35745239,2038,100
-36.61356735,-72.35745239,1977,100
-36.61356735,-72.35745239,1977,100
-36.61356735,-72.35745239,1977,100
-36.61356735,-72.35745239,1924,100
-36.61356735,-72.35745239,1924,100
-36.61355209,-72.35745239,1924,100
-36.61355209,-72.35745239,1924,100
-36.61355209,-72.35745239,1871,100
-36.61355209,-72.35745239,1871,100
-36.61355209,-72.35745239,1871,100
-36.61355209,-72.35745239,1824,100
-36.61355209,-72.35745239,1824,100
-36.61355209,-72.35745239,1824,100
-36.61355209,-72.35745239,1824,100
-36.61355209,-72.35745239,1776,100
-36.61355209,-72.35745239,1776,100
-36.61355209,-72.35745239,1776,100
-36.61355209,-72.35745239,1725,100
-36.61354446,-72.35746765,1725,100
-36.61354446,-72.35746765,1725,100
-36.61354446,-72.35746765,1725,100
-36.61354446,-72.35746765,1667,100
-36.61354446,-72.35746765,1667,100
-36.61354446,-72.35746765,1667,100
-36.61354446,-72.35746765,1626,100
-36.61354446,-72.35746765,1626,100
-36.61354446,-72.35746765,1626,100
-36.61354446,-72.35746765,1626,100
-36.61354446,-72.35746765,1592,100
-36.61354446,-72.35746765,1592,100
-36.61354446,-72.35746765,1592,100
-36.61354446,-72.35746765,1560,100
-36.61354446,-72.35746765,1560,100
-36.61354446,-72.35746765,1560,100
-36.61354446,-72.35746765,1560,100
-36.61354446,-72.35746765,1515,100
-36.61354446,-72.35746765,1515,100
-36.61354446,-72.35746765,1515,100
-36.61354446,-72.35746765,1373,100
-36.61354446,-72.35746765,1373,100
-36.61354446,-72.35746765,1373,100
-36.61354446,-72.35746765,1373,100
-36.61354446,-72.35746765,1375,100
-36.61354446,-72.35746765,1375,100
-36.61354446,-72.35746765,1375,100
-36.61354446,-72.35746765,1529,100
-36.61354446,-72.35746765,1529,100
-36.61354446,-72.35746765,1529,100
-36.61354446,-72.35746765,1529,100
-36.61354446,-72.35746765,1567,100
-36.61354446,-72.35746765,1567,100
-36.61354446,-72.35746765,1567,100
-36.61354446,-72.35746765,1611,100
-36.61354446,-72.35746765,1611,100
-36.61354446,-72.35746765,1611,100
-36.61354446,-72.35746765,1611,100
-36.61354446,-72.35746765,1510,100
-36.61354446,-72.35746765,1510,100
-36.61354446,-72.35746765,1510,100
-36.61354446,-72.35746765,1590,96
-36.61354446,-72.35746765,1590,96
-36.61354446,-72.35746765,1590,96
-36.61354446,-72.35746765,1590,96
-36.61354446,-72.35746765,1637,92
-36.61354446,-72.35746765,1637,92
-36.61354446,-72.35751342,1637,92
-36.61354446,-72.35751342,1698,88
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354446,-72.35751342,2426,100
-36.61354827,-72.35752868,2426,100
-36.61354827,-72.35752868,2426,100
-36.61354827,-72.35752868,2485,100
-36.61354827,-72.35752868,2485,100
-36.61354827,-72.35752868,2485,100
-36.61354827,-72.35752868,2485,100
-36.61354827,-72.35752868,2500,100
-36.61354827,-72.35752868,2500,100
-36.61354827,-72.35752868,2500,100
-36.61354827,-72.35752868,2512,100
-36.61354827,-72.35752868,2512,100
-36.61354827,-72.35752868,2512,100
-36.61354827,-72.35752868,2512,100
-36.61355209,-72.35754394,2563,100
-36.61355209,-72.35754394,2563,100
-36.61355209,-72.35754394,2563,100
-36.61355209,-72.35754394,2592,100
-36.61355209,-72.35754394,2592,100
-36.61355209,-72.35754394,2592,100
-36.61355209,-72.35754394,2592,100
-36.61355209,-72.35754394,2619,100
-36.61355209,-72.35754394,2619,100
-36.61355209,-72.35754394,2619,100
-36.61355209,-72.35754394,2648,100
-36.61355209,-72.35754394,2648,100
-36.61355209,-72.35754394,2648,100
-36.61355972,-72.35755920,2648,100
-36.61355972,-72.35755920,2684,100
-36.61355972,-72.35755920,2684,100
-36.61355972,-72.35755920,2684,100
-36.61355972,-72.35755920,2735,100
-36.61355972,-72.35755920,2735,100
-36.61355972,-72.35755920,2735,100
-36.61355972,-72.35755920,2735,100
-36.61355972,-72.35755920,2755,100
-36.61355972,-72.35755920,2755,100
-36.61355972,-72.35755920,2755,100
-36.61355972,-72.35755920,2792,100
-36.61355972,-72.35755920,2792,100
-36.61355972,-72.35755920,2792,100
-36.61355972,-72.35755920,2792,100
-36.61356735,-72.35757446,2752,100
-36.61356735,-72.35757446,2752,100
-36.61356735,-72.35757446,2752,100
-36.61356735,-72.35757446,2746,83
-36.61356735,-72.35757446,2746,83
-36.61356735,-72.35757446,2746,83
-36.61356735,-72.35757446,2746,83
-36.61356735,-72.35757446,2811,100
-36.61356735,-72.35757446,2811,100
-36.61356735,-72.35757446,2811,100
-36.61356735,-72.35757446,2811,100
-36.61356735,-72.35757446,2849,100
-36.61357498,-72.35758972,2849,100
-36.61357498,-72.35758972,2849,100
-36.61357498,-72.35758972,2950,100
-36.61357498,-72.35758972,2950,100
-36.61357498,-72.35758972,2950,100
-36.61357498,-72.35758972,2950,100
-36.61357498,-72.35758972,2951,100
-36.61357498,-72.35758972,2951,100
-36.61357498,-72.35758972,2951,100
-36.61357498,-72.35758972,2959,100
-36.61357498,-72.35758972,2959,100
-36.61357498,-72.35758972,2959,100
-36.61357498,-72.35758972,2959,100
-36.61358261,-72.35760498,2937,100
-36.61358261,-72.35760498,2937,100
-36.61358261,-72.35760498,2937,100
-36.61358261,-72.35760498,2925,100
-36.61358261,-72.35760498,2925,100
-36.61358261,-72.35760498,2925,100
-36.61358261,-72.35760498,2925,100
-36.61358261,-72.35760498,2945,100
-36.61358261,-72.35760498,2945,100
-36.61358261,-72.35760498,2885,100
-36.61358261,-72.35760498,2885,100
-36.61358261,-72.35760498,2864,100
-36.61358261,-72.35760498,2864,100
-36.61358261,-72.35760498,2864,100
-36.61358261,-72.35760498,2855,100
-36.61358261,-72.35760498,2855,100
-36.61358261,-72.35760498,2855,100
-36.61358261,-72.35760498,2855,100
-36.61358261,-72.35760498,2876,100
-36.61358261,-72.35760498,2876,100
-36.61359024,-72.35764312,2876,100
-36.61359024,-72.35764312,2868,83
-36.61359024,-72.35764312,2868,83
-36.61359024,-72.35764312,2868,83
-36.61359024,-72.35764312,2868,83
-36.61359024,-72.35764312,2799,83
-36.61359024,-72.35764312,2799,83
-36.61359024,-72.35764312,2799,83
-36.61359024,-72.35764312,2799,83
-36.61359024,-72.35764312,2806,66
-36.61359024,-72.35764312,2806,66
-36.61359024,-72.35764312,2806,66
-36.61359024,-72.35764312,2799,66
-36.61359024,-72.35764312,2799,66
-36.61358642,-72.35765838,2799,66
-36.61358642,-72.35765838,2799,66
-36.61358642,-72.35765838,2825,83
-36.61358642,-72.35765838,2825,83
-36.61358642,-72.35765838,2825,83
-36.61358642,-72.35765838,2825,83
-36.61358642,-72.35765838,2833,83
-36.61358642,-72.35765838,2833,83
-36.61358642,-72.35765838,2833,83
-36.61358642,-72.35765838,2846,83
-36.61358642,-72.35765838,2846,83
-36.61358642,-72.35765838,2846,83
-36.61358642,-72.35765838,2846,83
-36.61359024,-72.35767364,2820,66
-36.61359024,-72.35767364,2820,66
-36.61359024,-72.35767364,2820,66
-36.61359024,-72.35767364,2820,66
-36.61359024,-72.35767364,2835,66
-36.61359024,-72.35767364,2835,66
-36.61359024,-72.35767364,2835,66
-36.61359024,-72.35767364,2824,50
-36.61359024,-72.35767364,2824,50
-36.61359024,-72.35767364,2824,50
-36.61359024,-72.35767364,2824,50
-36.61359024,-72.35767364,2804,16
-36.61359024,-72.35767364,2804,16
-36.61359024,-72.35767364,2804,16
-36.61359024,-72.35767364,2917,66
-36.61359024,-72.35767364,2917,66
-36.61359024,-72.35767364,2917,66
-36.61359024,-72.35767364,2917,66
-36.61359024,-72.35767364,2921,66
-36.61359024,-72.35767364,2921,66
-36.61359024,-72.35767364,2921,66
-36.61359024,-72.35767364,2921,66
-36.61359024,-72.35767364,2735,100
-36.61359024,-72.35767364,2735,100
-36.61359024,-72.35767364,2735,100
-36.61359024,-72.35767364,2857,100
-36.61359024,-72.35767364,2857,100
-36.61360549,-72.35769653,2857,100
-36.61360549,-72.35769653,2857,100
-36.61360549,-72.35769653,2981,100
-36.61360549,-72.35769653,2981,100
-36.61360549,-72.35769653,2981,100
-36.61360549,-72.35769653,3106,100
-36.61360549,-72.35769653,3106,100
-36.61360549,-72.35769653,3106,100
-36.61360549,-72.35769653,3106,100
-36.61360549,-72.35769653,3228,100
-36.61360549,-72.35769653,3228,100
-36.61360549,-72.35769653,3228,100
-36.61360549,-72.35769653,3228,100
-36.61360549,-72.35769653,3343,100
-36.61360931,-72.35771179,3343,100
-36.61360931,-72.35771179,3343,100
-36.61360931,-72.35771179,3475,100
-36.61360931,-72.35771179,3475,100
-36.61360931,-72.35771179,3475,100
-36.61360931,-72.35771179,3475,100
-36.61360931,-72.35771179,3597,100
-36.61360931,-72.35771179,3597,100
-36.61360931,-72.35771179,3597,100
-36.61360931,-72.35771179,3721,100
-36.61360931,-72.35771179,3721,100
-36.61360931,-72.35771179,3721,100
-36.61360931,-72.35771179,3721,100
-36.61361694,-72.35772705,3847,100
-36.61361694,-72.35772705,3847,100
-36.61361694,-72.35772705,3847,100
-36.61361694,-72.35772705,3847,100
-36.61361694,-72.35772705,3976,100
-36.61361694,-72.35772705,3976,100
-36.61361694,-72.35772705,3976,100
-36.61361694,-72.35772705,4120,100
-36.61361694,-72.35772705,4120,100
-36.61361694,-72.35772705,4120,100
-36.61361694,-72.35772705,4120,100
-36.61361694,-72.35772705,4258,100
-36.61361694,-72.35772705,4258,100
-36.61362457,-72.35774230,4258,100
-36.61362457,-72.35774230,4403,100
-36.61362457,-72.35774230,4403,100
-36.61362457,-72.35774230,4403,100
-36.61362457,-72.35774230,4403,100
-36.61362457,-72.35774230,4531,100
-36.61362457,-72.35774230,4531,100
-36.61362457,-72.35774230,4531,100
-36.61362457,-72.35774230,4531,100
-36.61362457,-72.35774230,4661,100
-36.61362457,-72.35774230,4905,100
-36.61362457,-72.35774230,4905,100
-36.61362457,-72.35774230,5054,100
-36.61362457,-72.35774230,5054,100
-36.61362457,-72.35774230,5054,100
-36.61362457,-72.35774230,5054,100
-36.61362457,-72.35774230,5177,100
-36.61362457,-72.35774230,5177,100
-36.61362457,-72.35774230,5177,100
-36.61362457,-72.35774230,5177,100
-36.61363601,-72.35777282,5304,100
-36.61363601,-72.35777282,5304,100
-36.61363601,-72.35777282,5304,100
-36.61363601,-72.35777282,5427,100
-36.61363601,-72.35777282,5427,100
-36.61363601,-72.35777282,5427,100
-36.61363601,-72.35777282,5427,100
-36.61363601,-72.35777282,5553,100
-36.61363601,-72.35777282,5553,100
-36.61363601,-72.35777282,5553,100
-36.61363601,-72.35777282,5659,100
-36.61363601,-72.35777282,5659,100
-36.61363601,-72.35777282,5659,100
-36.61363983,-72.35779571,5659,100
-36.61363983,-72.35779571,5768,100
-36.61363983,-72.35779571,5768,100
-36.61363983,-72.35779571,5768,100
-36.61363983,-72.35779571,5768,100
-36.61363983,-72.35779571,5864,100
-36.61363983,-72.35779571,5864,100
-36.61363983,-72.35779571,5864,100
-36.61363983,-72.35779571,5959,100
-36.61363983,-72.35779571,5959,100
-36.61363983,-72.35779571,5959,100
-36.61363983,-72.35779571,5959,100
-36.61363983,-72.35779571,6057,100
-36.61364746,-72.35781097,6057,100
-36.61364746,-72.35781097,6057,100
-36.61364746,-72.35781097,6057,100
-36.61364746,-72.35781097,6143,100
-36.61364746,-72.35781097,6143,100
-36.61364746,-72.35781097,6143,100
-36.61364746,-72.35781097,6207,100
-36.61364746,-72.35781097,6207,100
-36.61364746,-72.35781097,6207,100
-36.61364746,-72.35781097,6207,100
-36.61364746,-72.35781097,6269,100
-36.61364746,-72.35781097,6269,100
-36.61364746,-72.35781097,6269,100
-36.61364746,-72.35781097,6269,100
-36.61365509,-72.35781860,6317,100
-36.61365509,-72.35781860,6317,100
-36.61365509,-72.35781860,6317,100
-36.61365509,-72.35781860,6371,100
-36.61365509,-72.35781860,6371,100
-36.61365509,-72.35781860,6371,100
-36.61365509,-72.35781860,6371,100
-36.61365509,-72.35781860,6412,100
-36.61365509,-72.35781860,6412,100
-36.61365509,-72.35781860,6412,100
-36.61365509,-72.35781860,6412,100
-36.61365509,-72.35781860,6451,100
-36.61365509,-72.35781860,6451,100
-36.61366271,-72.35783386,6451,100
-36.61366271,-72.35783386,6474,100
-36.61366271,-72.35783386,6474,100
-36.61366271,-72.35783386,6474,100
-36.61366271,-72.35783386,6474,100
-36.61366271,-72.35783386,6506,100
-36.61366271,-72.35783386,6506,100
-36.61366271,-72.35783386,6506,100
-36.61366271,-72.35783386,6521,100
-36.61366271,-72.35783386,6521,100
-36.61366271,-72.35783386,6521,100
-36.61366271,-72.35783386,6521,100
-36.61366271,-72.35783386,6522,100
-36.61367034,-72.35784912,6522,100
-36.61367034,-72.35784912,6522,100
-36.61367034,-72.35784912,6522,100
-36.61367034,-72.35784912,6517,100
-36.61367034,-72.35784912,6517,100
-36.61367034,-72.35784912,6517,100
-36.61367034,-72.35784912,6498,100
