longitude,latitude,depth
9.954701,56.128227,1.393
9.954701,56.128227,1.377
9.9547,56.128227,1.366
9.9547,56.128226,1.361
9.9547,56.128227,1.376
9.9547,56.128227,1.372
9.9547,56.128227,1.363
9.954699,56.128227,1.393
9.954699,56.128227,1.357
9.954699,56.128227,1.369
9.954699,56.128227,1.366
9.954699,56.128227,1.342
9.954699,56.128227,1.35
9.954699,56.128227,1.375
9.954699,56.128227,1.374
9.954699,56.128227,1.365
9.954699,56.128227,1.361
9.954699,56.128227,1.372
9.954699,56.128227,1.367
9.954699,56.128228,1.363
9.954699,56.128228,1.359
9.954699,56.128228,1.359
9.954699,56.128228,1.36
9.954699,56.128228,1.356
9.954699,56.128228,1.371
9.954699,56.128228,1.36
9.954699,56.128228,1.361
9.954699,56.128228,1.366
9.954699,56.128228,1.391
9.954699,56.128228,1.405
9.954699,56.128228,1.439
9.954699,56.128228,1.474
9.954699,56.128228,1.514
9.954699,56.128228,1.574
9.954699,56.128228,1.654
9.954699,56.128229,1.7
9.954586,56.1283,1.548
9.954586,56.1283,1.542
9.954586,56.1283,1.515
9.954586,56.1283,1.431
9.954587,56.1283,1.372
9.954587,56.1283,1.389
9.954587,56.1283,1.323
9.954587,56.128299,1.293
9.954588,56.128299,1.3
9.954588,56.128299,1.286
9.954588,56.128299,1.261
9.954588,56.128299,1.248
9.954588,56.128299,1.261
9.954588,56.128299,1.296
9.954588,56.128299,1.236
9.954588,56.128299,1.264
9.954588,56.128299,1.22
9.954588,56.128299,1.234
9.954588,56.128299,1.264
9.954588,56.128299,1.234
9.954588,56.128299,1.229
9.954588,56.128299,1.296
9.954588,56.128299,1.229
9.954588,56.128299,1.23
9.954587,56.128299,1.23
9.954587,56.128299,1.243
9.954587,56.128299,1.235
9.954587,56.128299,1.24
9.954587,56.128299,1.237
9.954587,56.128299,1.238
9.954587,56.128299,1.244
9.954587,56.128299,1.244
9.954587,56.128299,1.245
9.954587,56.128299,1.269
9.954587,56.128299,1.251
9.954587,56.128299,1.266
9.954587,56.128299,1.296
9.954587,56.128299,1.275
9.954587,56.128299,1.26
9.954587,56.128299,1.276
9.954587,56.128299,1.349
9.954586,56.128299,1.388
9.954586,56.128299,1.434
9.954586,56.128299,1.485
9.954586,56.128299,1.527
9.954586,56.128299,1.57
9.954496,56.128358,1.678
9.954496,56.128358,1.671
9.954497,56.128358,1.634
9.954497,56.128358,1.627
9.954497,56.128357,1.568
9.954497,56.128357,1.528
9.954497,56.128357,1.504
9.954497,56.128357,1.439
9.954497,56.128356,1.398
9.954497,56.128356,1.37
9.954497,56.128356,1.351
9.954497,56.128356,1.373
9.954497,56.128356,1.35
9.954497,56.128356,1.311
9.954497,56.128356,1.348
9.954497,56.128356,1.329
9.954497,56.128356,1.301
9.954497,56.128357,1.312
9.954497,56.128357,1.312
9.954497,56.128357,1.303
9.954497,56.128357,1.307
9.954496,56.128357,1.316
9.954496,56.128357,1.312
9.954496,56.128357,1.322
9.954496,56.128357,1.313
9.954496,56.128357,1.325
9.954496,56.128357,1.33
9.954496,56.128357,1.334
9.954496,56.128357,1.339
9.954496,56.128357,1.379
9.954496,56.128357,1.42
9.954495,56.128357,1.389
9.954495,56.128357,1.383
9.954495,56.128357,1.383
9.954495,56.128357,1.368
9.954495,56.128357,1.369
9.954495,56.128358,1.348
9.954495,56.128358,1.35
9.954495,56.128358,1.357
9.954495,56.128358,1.361
9.954495,56.128358,1.361
9.954495,56.128357,1.369
9.954495,56.128357,1.386
9.954495,56.128357,1.414
9.954495,56.128357,1.438
9.954495,56.128358,1.481
9.954495,56.128358,1.527
9.954495,56.128358,1.574
9.954495,56.128358,1.669
9.954403,56.128417,0.288
9.954404,56.128418,1.411
9.954404,56.128418,1.419
9.954404,56.128418,1.384
9.954404,56.128418,1.384
9.954404,56.128418,1.382
9.954403,56.128418,1.381
9.954403,56.128418,1.37
9.954403,56.128418,1.367
9.954402,56.128418,1.366
9.954402,56.128418,1.373
9.954402,56.128418,1.357
9.954402,56.128418,1.357
9.954401,56.128418,1.353
9.954401,56.128418,1.366
9.954401,56.128418,1.347
9.954401,56.128418,1.344
9.954401,56.128418,1.357
9.954401,56.128418,1.351
9.954401,56.128418,1.368
9.954401,56.128418,1.37
9.954401,56.128419,1.359
9.954401,56.128419,1.356
9.954401,56.128419,1.356
9.954401,56.128419,1.357
9.9544,56.128419,1.359
9.9544,56.128419,1.354
9.9544,56.128419,1.356
9.9544,56.128419,1.35
9.9544,56.128419,1.349
9.9544,56.128419,1.351
9.9544,56.128419,1.351
9.954401,56.128419,1.343
9.954401,56.128419,1.343
9.9544,56.128419,1.35
9.9544,56.128419,1.362
9.9544,56.128419,1.384
9.9544,56.128419,1.42
9.9544,56.128419,1.465
9.9544,56.128419,1.522
9.9544,56.128419,1.593
9.954266,56.128504,1.806
9.954267,56.128504,1.73
9.954267,56.128504,1.581
9.954268,56.128503,1.445
9.954268,56.128503,1.402
9.954268,56.128503,1.306
9.954268,56.128503,1.238
9.954268,56.128503,1.199
9.954268,56.128503,1.177
9.954268,56.128503,1.131
9.954268,56.128503,1.104
9.954268,56.128503,1.086
9.954268,56.128503,1.085
9.954268,56.128503,1.074
9.954268,56.128503,1.107
9.954268,56.128503,1.084
9.954267,56.128503,1.058
9.954267,56.128504,1.063
9.954267,56.128504,1.06
9.954267,56.128504,1.052
9.954267,56.128504,1.063
9.954267,56.128504,1.058
9.954266,56.128504,1.066
9.954266,56.128504,1.059
9.954266,56.128504,1.093
9.954266,56.128504,1.054
9.954266,56.128504,1.06
9.954266,56.128505,1.037
9.954266,56.128505,1.02
9.954266,56.128505,1.022
9.954266,56.128505,1.04
9.954266,56.128505,1.061
9.954266,56.128505,1.039
9.954266,56.128505,1.049
9.954266,56.128505,1.101
9.954265,56.128505,1.131
9.954265,56.128505,1.149
9.954265,56.128505,1.196
9.954265,56.128505,1.249
9.954265,56.128505,1.304
9.954265,56.128505,1.37
9.954265,56.128505,1.446
9.954265,56.128505,1.52
9.954265,56.128505,1.691
9.954264,56.128505,0.324
9.954211,56.128539,1.426
9.954212,56.128539,1.439
9.954212,56.128539,1.423
9.954212,56.128538,1.417
9.954212,56.128538,1.423
9.954212,56.128538,1.419
9.954212,56.128538,1.417
9.954212,56.128538,1.412
9.954212,56.128538,1.405
9.954212,56.128538,1.395
9.954212,56.128538,1.384
9.954213,56.128538,1.373
9.954213,56.128538,1.361
9.954213,56.128538,1.349
9.954213,56.128538,1.335
9.954213,56.128538,1.342
9.954213,56.128538,1.366
9.954213,56.128538,1.323
9.954213,56.128538,1.362
9.954213,56.128538,1.361
9.954213,56.128538,1.316
9.954213,56.128539,1.319
9.954213,56.128539,1.369
9.954212,56.128539,1.338
9.954212,56.128539,1.346
9.954212,56.128539,1.358
9.954212,56.128539,1.376
9.954212,56.128539,1.37
9.954212,56.128539,1.331
9.954212,56.128539,1.338
9.954212,56.128539,1.316
9.954212,56.128539,1.311
9.954212,56.128539,1.313
9.954212,56.128539,1.31
9.954211,56.128539,1.333
9.954211,56.128539,1.37
9.954211,56.128539,1.405
9.954211,56.128539,1.441
9.954211,56.128539,1.487
9.954211,56.128539,0.288
9.954279,56.128572,0.757
9.954279,56.128572,0.674
9.954279,56.128572,0.599
9.954279,56.128572,0.543
9.954279,56.128572,0.523
9.954279,56.128572,0.546
9.954279,56.128572,0.499
9.954278,56.128572,0.499
9.954278,56.128572,0.503
9.954278,56.128572,0.51
9.954278,56.128572,0.511
9.954278,56.128572,0.532
9.954278,56.128572,0.535
9.954278,56.128572,0.533
9.954278,56.128572,0.539
9.954278,56.128572,0.548
9.954278,56.128572,0.541
9.954278,56.128572,0.563
9.954278,56.128572,0.553
9.954278,56.128572,0.557
9.954278,56.128573,0.559
9.954279,56.128573,0.573
9.954279,56.128573,0.578
9.954279,56.128573,0.569
9.954279,56.128573,0.563
9.954279,56.128573,0.564
9.954279,56.128573,0.566
9.954279,56.128573,0.578
9.954279,56.128573,0.552
9.954279,56.128573,0.543
9.954279,56.128573,0.552
9.954279,56.128573,0.562
9.95428,56.128573,0.583
9.95428,56.128573,0.631
9.95428,56.128573,0.66
9.95428,56.128573,0.695
9.95428,56.128573,0.736
9.95428,56.128573,0.78
9.95428,56.128573,0.852
9.95428,56.128573,0.885
9.954431,56.128565,0.994
9.954431,56.128566,0.912
9.954431,56.128566,0.836
9.954431,56.128566,0.769
9.954431,56.128566,0.696
9.954431,56.128566,0.646
9.954431,56.128566,0.607
9.954431,56.128566,0.587
9.95443,56.128566,0.575
9.95443,56.128566,0.572
9.95443,56.128566,0.569
9.95443,56.128566,0.585
9.95443,56.128566,0.581
9.954429,56.128566,0.575
9.954429,56.128566,0.604
9.954429,56.128566,0.616
9.954429,56.128566,0.599
9.954429,56.128566,0.631
9.954429,56.128566,0.621
9.954428,56.128566,0.659
9.954428,56.128566,0.666
9.954428,56.128566,0.664
9.954428,56.128566,0.683
9.954428,56.128567,0.657
9.954428,56.128567,0.655
9.954428,56.128566,0.675
9.954428,56.128566,0.657
9.954428,56.128567,0.654
9.954428,56.128567,0.653
9.954428,56.128566,0.655
9.954428,56.128566,0.67
9.954428,56.128566,0.684
9.954428,56.128566,0.716
9.954428,56.128566,0.728
9.954428,56.128566,0.77
9.954428,56.128566,0.819
9.954428,56.128566,0.877
9.954428,56.128566,0.942
9.954428,56.128566,1.011
9.954428,56.128566,1.092
9.954428,56.128566,1.177
9.954428,56.128566,1.252
9.954428,56.128566,1.343
9.954535,56.128498,1.725
9.954535,56.128499,1.65
9.954535,56.128499,1.606
9.954535,56.128499,1.552
9.954534,56.128499,1.449
9.954534,56.128499,1.363
9.954534,56.128499,1.266
9.954534,56.128499,1.206
9.954533,56.128499,1.186
9.954533,56.128499,1.162
9.954533,56.128499,1.139
9.954533,56.128499,1.063
9.954533,56.128499,1.056
9.954533,56.128499,0.998
9.954533,56.128499,1.009
9.954533,56.128499,1.011
9.954533,56.128499,0.999
9.954533,56.128499,1.015
9.954534,56.128499,1.018
9.954534,56.128499,1.025
9.954534,56.128499,1.021
9.954534,56.128499,1.02
9.954534,56.128499,1.021
9.954534,56.128499,1.022
9.954534,56.128499,1.024
9.954534,56.128499,1.031
9.954534,56.128499,1.024
9.954534,56.128498,1.026
9.954534,56.128498,1.034
9.954534,56.128498,1.041
9.954534,56.128498,1.061
9.954534,56.128498,1.096
9.954534,56.128498,1.145
9.954534,56.128498,1.204
9.954535,56.128498,1.274
9.954535,56.128498,1.35
9.954535,56.128498,1.433
9.954535,56.128498,1.524
9.954535,56.128498,1.615
9.954535,56.128498,1.692
9.954621,56.128445,1.335
9.954621,56.128445,1.303
9.95462,56.128445,1.251
9.95462,56.128445,1.244
9.95462,56.128445,1.232
9.95462,56.128445,1.2
9.95462,56.128445,1.214
9.95462,56.128445,1.207
9.954619,56.128445,1.204
9.954619,56.128446,1.205
9.954619,56.128446,1.214
9.954619,56.128446,1.216
9.954619,56.128446,1.223
9.954618,56.128446,1.215
9.954618,56.128446,1.22
9.954618,56.128446,1.212
9.954618,56.128446,1.209
9.954618,56.128446,1.213
9.954618,56.128446,1.2
9.954618,56.128446,1.192
9.954618,56.128446,1.187
9.954618,56.128446,1.186
9.954619,56.128446,1.199
9.954619,56.128446,1.181
9.954619,56.128446,1.176
9.954619,56.128446,1.18
9.954619,56.128446,1.18
9.954619,56.128445,1.173
9.954619,56.128445,1.165
9.954619,56.128445,1.163
9.954619,56.128445,1.173
9.954619,56.128445,1.197
9.954619,56.128445,1.206
9.954619,56.128445,1.18
9.954619,56.128445,1.184
9.954619,56.128445,1.198
9.954619,56.128445,1.224
9.954619,56.128445,1.269
9.954619,56.128445,1.328
9.954619,56.128445,1.401
9.954619,56.128445,1.498
9.954619,56.128445,1.553
9.954753,56.128359,1.484
9.954753,56.128359,1.414
9.954753,56.128359,1.359
9.954752,56.128359,1.363
9.954752,56.128359,1.312
9.954752,56.128359,1.262
9.954752,56.128359,1.246
9.954752,56.128359,1.221
9.954751,56.128359,1.214
9.954751,56.128359,1.207
9.954751,56.128359,1.245
9.954751,56.12836,1.217
9.954751,56.12836,1.215
9.954751,56.12836,1.213
9.954751,56.12836,1.22
9.954752,56.12836,1.241
9.954752,56.12836,1.234
9.954752,56.12836,1.268
9.954752,56.12836,1.244
9.954752,56.12836,1.245
9.954752,56.12836,1.247
9.954752,56.12836,1.254
9.954752,56.12836,1.254
9.954752,56.12836,1.256
9.954753,56.12836,1.26
9.954753,56.12836,1.268
9.954753,56.12836,1.262
9.954753,56.12836,1.268
9.954753,56.12836,1.27
9.954753,56.12836,1.273
9.954753,56.12836,1.28
9.954753,56.12836,1.29
9.954753,56.12836,1.308
9.954753,56.12836,1.333
9.954753,56.128359,1.367
9.954753,56.128359,1.419
9.954753,56.12836,1.471
9.954753,56.12836,1.529
9.954753,56.12836,1.593
9.954861,56.128294,1.626
9.954861,56.128294,1.609
9.954861,56.128294,1.532
9.95486,56.128294,1.463
9.95486,56.128295,1.42
9.95486,56.128295,1.385
9.95486,56.128295,1.359
9.95486,56.128295,1.342
9.954859,56.128295,1.325
9.954859,56.128295,1.322
9.954859,56.128295,1.29
9.954858,56.128295,1.272
9.954858,56.128295,1.299
9.954858,56.128295,1.261
9.954858,56.128295,1.273
9.954858,56.128296,1.279
9.954858,56.128296,1.354
9.954858,56.128296,1.272
9.954858,56.128296,1.341
9.954858,56.128296,1.282
9.954857,56.128296,1.258
9.954857,56.128296,1.242
9.954857,56.128296,1.231
9.954857,56.128296,1.227
9.954857,56.128296,1.228
9.954857,56.128296,1.278
9.954857,56.128296,1.267
9.954858,56.128296,1.251
9.954858,56.128296,1.245
9.954858,56.128296,1.249
9.954858,56.128296,1.237
9.954858,56.128296,1.27
9.954858,56.128296,1.334
9.954858,56.128296,1.326
9.954858,56.128296,1.328
9.954858,56.128296,1.364
9.954858,56.128296,1.354
9.954858,56.128296,1.395
9.954859,56.128296,1.477
9.954859,56.128296,1.55
9.954859,56.128296,1.611
9.954859,56.128296,1.692
9.954946,56.128238,1.615
9.954946,56.128239,1.534
9.954945,56.128239,1.482
9.954945,56.128239,1.409
9.954945,56.128239,1.312
9.954945,56.128239,1.217
9.954945,56.128239,1.152
9.954945,56.128239,1.086
9.954945,56.128239,1.057
9.954945,56.128239,1.036
9.954945,56.128239,1.042
9.954945,56.128239,1.031
9.954944,56.128239,1.072
9.954944,56.128239,1.093
9.954944,56.128239,1.145
9.954944,56.128239,1.195
9.954944,56.128239,1.228
9.954944,56.128239,1.26
9.954944,56.128239,1.248
9.954944,56.128239,1.261
9.954944,56.128239,1.271
9.954944,56.128239,1.267
9.954944,56.128239,1.305
9.954944,56.128239,1.282
9.954944,56.128239,1.28
9.954944,56.128239,1.277
9.954944,56.128238,1.274
9.954944,56.128238,1.276
9.954945,56.128238,1.312
9.954945,56.128238,1.284
9.954945,56.128238,1.281
9.954945,56.128238,1.279
9.954945,56.128238,1.283
9.954945,56.128238,1.297
9.954945,56.128238,1.328
9.954945,56.128238,1.373
9.954945,56.128238,1.433
9.954946,56.128238,1.511
9.954946,56.128238,1.585
9.954946,56.128238,1.624
9.954946,56.128238,0.336
9.955039,56.128179,1.348
9.955039,56.128179,1.267
9.955039,56.128179,1.224
9.955039,56.128179,1.224
9.955039,56.128179,1.169
9.955038,56.128179,1.187
9.955038,56.128179,1.162
9.955038,56.12818,1.18
9.955037,56.12818,1.177
9.955037,56.12818,1.184
9.955037,56.12818,1.21
9.955036,56.12818,1.224
9.955036,56.12818,1.214
9.955036,56.12818,1.217
9.955036,56.128181,1.234
9.955035,56.128181,1.222
9.955035,56.128181,1.234
9.955035,56.128181,1.223
9.955035,56.128181,1.229
9.955035,56.128181,1.272
9.955035,56.128181,1.243
9.955035,56.128181,1.228
9.955035,56.128181,1.23
9.955035,56.128181,1.208
9.955035,56.128181,1.246
9.955035,56.128181,1.219
9.955035,56.128181,1.258
9.955035,56.128181,1.243
9.955036,56.128181,1.257
9.955036,56.128181,1.289
9.955036,56.128181,1.322
9.955036,56.128181,1.367
9.955036,56.12818,1.428
9.955036,56.12818,1.476
9.955036,56.12818,1.519
9.955036,56.12818,1.594
9.955036,56.12818,1.616
9.955106,56.128136,0.825
9.955106,56.128136,0.835
9.955106,56.128136,0.782
9.955106,56.128136,0.773
9.955106,56.128137,0.81
9.955105,56.128137,0.775
9.955105,56.128137,0.788
9.955105,56.128137,0.744
9.955104,56.128137,0.729
9.955104,56.128137,0.74
9.955104,56.128137,0.723
9.955104,56.128137,0.735
9.955104,56.128138,0.731
9.955104,56.128138,0.726
9.955104,56.128138,0.715
9.955104,56.128138,0.705
9.955104,56.128138,0.704
9.955104,56.128138,0.704
9.955104,56.128138,0.719
9.955104,56.128138,0.699
9.955104,56.128138,0.687
9.955104,56.128138,0.678
9.955105,56.128138,0.668
9.955105,56.128138,0.661
9.955105,56.128138,0.66
9.955105,56.128138,0.674
9.955105,56.128138,0.684
9.955105,56.128138,0.7
9.955105,56.128138,0.731
9.955105,56.128138,0.779
9.955105,56.128138,0.831
9.955105,56.128138,0.877
9.955105,56.128138,0.935
9.955173,56.128172,0.946
9.955171,56.128172,1.022
9.955172,56.128172,1.028
9.955172,56.128172,1.018
9.955172,56.128172,1.082
9.955172,56.128172,1.072
9.955172,56.128172,1.117
9.955172,56.128172,1.143
9.955172,56.128172,1.196
9.955098,56.12821,0.958
9.955098,56.128209,0.94
9.955099,56.128209,0.92
9.955099,56.128209,0.931
9.955099,56.128209,0.916
9.955099,56.128209,0.908
9.955099,56.128209,0.877
9.955099,56.128209,0.861
9.955099,56.128209,0.831
9.955099,56.128209,0.824
9.955099,56.128209,0.818
9.955099,56.128209,0.805
9.955099,56.128209,0.806
9.955099,56.128209,0.804
9.955099,56.128209,0.798
9.955099,56.128209,0.782
9.955099,56.128209,0.768
9.955099,56.128209,0.77
9.955099,56.128209,0.767
9.955099,56.128209,0.773
9.955099,56.128209,0.781
9.955099,56.128209,0.793
9.955099,56.128209,0.822
9.955098,56.128209,0.864
9.955098,56.128209,0.889
9.955098,56.128209,0.911
9.955098,56.128209,0.933
9.955098,56.128209,0.956
9.955098,56.128209,0.982
9.955097,56.128209,0.99
9.955096,56.128209,0.797
9.955096,56.12821,0.761
9.955096,56.12821,0.745
9.955096,56.12821,0.739
9.955096,56.12821,0.749
9.955096,56.12821,0.733
9.955096,56.12821,0.725
9.955096,56.12821,0.721
9.955096,56.12821,0.731
9.955096,56.12821,0.711
9.955096,56.12821,0.693
9.955096,56.12821,0.689
9.955096,56.12821,0.679
9.955096,56.12821,0.684
9.955095,56.12821,0.681
9.955095,56.12821,0.693
9.955095,56.12821,0.704
9.955095,56.12821,0.741
9.955095,56.12821,0.794
9.955095,56.12821,0.849
9.955095,56.12821,0.909
9.955095,56.12821,0.982
9.955095,56.12821,0.288
9.954985,56.128271,0.645
9.954985,56.128271,0.643
9.954984,56.128271,0.638
9.954984,56.128271,0.597
9.954984,56.128271,0.573
9.954984,56.128272,0.554
9.954984,56.128272,0.549
9.954984,56.128271,0.528
9.954984,56.128271,0.524
9.954984,56.128271,0.527
9.954984,56.128271,0.53
9.954984,56.128271,0.53
9.954984,56.128271,0.531
9.954984,56.128271,0.525
9.954984,56.128271,0.533
9.954984,56.128271,0.547
9.954984,56.128271,0.552
9.954984,56.128271,0.556
9.954984,56.128271,0.562
9.954984,56.128271,0.565
9.954984,56.128271,0.559
9.954984,56.128271,0.562
9.954984,56.128271,0.564
9.954984,56.128271,0.559
9.954984,56.128271,0.559
9.954984,56.128271,0.575
9.954984,56.128271,0.583
9.954984,56.128271,0.554
9.954984,56.128271,0.558
9.954983,56.128271,0.552
9.954983,56.128271,0.548
9.954983,56.128271,0.548
9.954983,56.128271,0.549
9.954983,56.128271,0.544
9.954983,56.128271,0.541
9.954983,56.128271,0.545
9.954983,56.128271,0.553
9.954983,56.128271,0.562
9.954983,56.128271,0.572
9.954983,56.128271,0.623
9.954983,56.128271,0.686
9.954983,56.128271,0.73
9.954982,56.128271,0.821
9.954869,56.128341,0.782
9.954869,56.12834,0.738
9.954869,56.12834,0.766
9.954869,56.12834,0.738
9.954869,56.12834,0.723
9.954869,56.12834,0.722
9.954869,56.12834,0.726
9.954869,56.128341,0.712
9.954869,56.128341,0.717
9.954869,56.128341,0.749
9.954869,56.128341,0.696
9.954869,56.128341,0.672
9.954869,56.128341,0.7
9.954869,56.128341,0.665
9.954869,56.128341,0.648
9.954869,56.128341,0.624
9.954869,56.128341,0.618
9.954869,56.128341,0.617
9.954869,56.128341,0.586
9.95487,56.128341,0.579
9.95487,56.128341,0.571
9.95487,56.128341,0.563
9.95487,56.128341,0.551
9.95487,56.128341,0.546
9.95487,56.128341,0.546
9.95487,56.128341,0.549
9.95487,56.128341,0.529
9.95487,56.128341,0.536
9.95487,56.128341,0.531
9.95487,56.128341,0.517
9.95487,56.128341,0.529
9.954869,56.128341,0.514
9.954869,56.128341,0.52
9.954869,56.128341,0.516
9.954869,56.128341,0.517
9.954869,56.128341,0.531
9.954869,56.128341,0.535
9.954869,56.128341,0.549
9.954869,56.128341,0.569
9.954869,56.128341,0.597
9.954869,56.128341,0.633
9.954869,56.128341,0.664
9.954869,56.128341,0.714
9.954869,56.128341,0.776
9.954869,56.128341,0.841
9.954869,56.128341,0.918
9.954869,56.128341,1.029
9.954783,56.128396,1.273
9.954783,56.128396,1.245
9.954783,56.128395,1.18
9.954784,56.128395,1.109
9.954784,56.128395,1.038
9.954784,56.128395,1.007
9.954784,56.128395,0.995
9.954784,56.128395,0.951
9.954784,56.128395,0.94
9.954785,56.128395,0.93
9.954785,56.128395,0.933
9.954785,56.128395,0.941
9.954785,56.128395,0.955
9.954785,56.128395,0.943
9.954785,56.128395,0.948
9.954785,56.128395,0.954
9.954785,56.128395,0.965
9.954785,56.128395,0.964
9.954785,56.128395,0.962
9.954785,56.128395,0.981
9.954785,56.128395,0.986
9.954785,56.128395,0.971
9.954785,56.128395,0.972
9.954785,56.128395,0.972
9.954785,56.128395,0.976
9.954785,56.128395,1.001
9.954785,56.128395,0.985
9.954785,56.128395,0.985
9.954785,56.128395,0.981
9.954785,56.128394,0.981
9.954785,56.128394,0.988
9.954785,56.128395,0.986
9.954785,56.128395,0.982
9.954785,56.128394,0.984
9.954785,56.128394,0.983
9.954785,56.128394,0.986
9.954785,56.128394,0.991
9.954785,56.128394,0.986
9.954785,56.128394,0.983
9.954785,56.128394,0.993
9.954785,56.128394,1.001
9.954786,56.128394,1.009
9.954786,56.128394,1.012
9.954786,56.128394,1.028
9.954786,56.128394,1.077
9.954786,56.128394,1.134
9.954786,56.128394,1.219
9.954786,56.128394,1.309
9.954786,56.128394,1.418
9.954786,56.128394,1.514
9.954673,56.128462,1.295
9.954673,56.128462,1.257
9.954673,56.128462,1.252
9.954673,56.128462,1.226
9.954674,56.128462,1.234
9.954674,56.128462,1.226
9.954674,56.128462,1.235
9.954674,56.128462,1.249
9.954674,56.128462,1.253
9.954674,56.128462,1.267
9.954674,56.128462,1.259
9.954674,56.128462,1.26
9.954674,56.128462,1.271
9.954674,56.128462,1.273
9.954674,56.128461,1.275
9.954674,56.128461,1.266
9.954674,56.128461,1.268
9.954674,56.128461,1.26
9.954674,56.128461,1.252
9.954674,56.128461,1.268
9.954674,56.128461,1.261
9.954674,56.128461,1.253
9.954674,56.128461,1.236
9.954674,56.128461,1.228
9.954674,56.128461,1.223
9.954675,56.128461,1.24
9.954675,56.128461,1.234
9.954675,56.128461,1.226
9.954675,56.128462,1.188
9.954675,56.128462,1.19
9.954675,56.128462,1.206
9.954675,56.128462,1.232
9.954675,56.128462,1.274
9.954675,56.128462,1.336
9.954674,56.128462,1.413
9.954674,56.128462,1.474
9.954674,56.128462,1.549
9.954674,56.128462,1.625
9.954582,56.128518,1.795
9.954582,56.128517,1.819
9.954582,56.128517,1.779
9.954582,56.128517,1.718
9.954582,56.128517,1.792
9.954583,56.128517,1.701
9.954583,56.128517,1.6
9.954583,56.128517,1.568
9.954583,56.128517,1.549
9.954583,56.128517,1.582
9.954583,56.128517,1.534
9.954583,56.128517,1.536
9.954583,56.128518,1.505
9.954583,56.128518,1.532
9.954582,56.128518,1.515
9.954582,56.128518,1.513
9.954582,56.128518,1.545
9.954582,56.128518,1.504
9.954582,56.128518,1.533
9.954582,56.128518,1.489
9.954582,56.128518,1.482
9.954581,56.128518,1.475
9.954581,56.128518,1.472
9.954581,56.128518,1.462
9.954581,56.128518,1.459
9.95458,56.128518,1.458
9.95458,56.128518,1.473
9.95458,56.128518,1.442
9.95458,56.128518,1.443
9.95458,56.128519,1.428
9.95458,56.128519,1.427
9.95458,56.128518,1.382
9.95458,56.128518,1.379
9.95458,56.128518,1.37
9.95458,56.128518,1.375
9.95458,56.128518,1.41
9.95458,56.128518,1.454
9.95458,56.128518,1.554
9.95458,56.128518,1.669
9.95458,56.128518,1.728
9.95458,56.128518,1.789
9.95458,56.128518,1.753
9.954492,56.128572,1.095
9.954492,56.128572,1.095
9.954492,56.128572,1.091
9.954493,56.128571,1.048
9.954493,56.128571,1.023
9.954493,56.128571,1.012
9.954493,56.128571,1.0
9.954493,56.128571,1.0
9.954493,56.128571,0.955
9.954493,56.128571,0.955
9.954493,56.128571,0.878
9.954493,56.128571,0.878
9.954493,56.128571,0.834
9.954493,56.128571,0.834
9.954493,56.128571,0.785
9.954493,56.128571,0.784
9.954492,56.128571,0.8
9.954492,56.128571,0.8
9.954492,56.128571,0.794
9.954492,56.128571,0.811
9.954492,56.128571,0.785
9.954492,56.128572,0.785
9.954492,56.128572,0.788
9.954492,56.128572,0.807
9.954492,56.128572,0.801
9.954492,56.128572,0.793
9.954492,56.128572,0.802
9.954492,56.128573,0.82
9.954492,56.128573,0.805
9.954492,56.128573,0.806
9.954491,56.128573,0.811
9.954491,56.128573,0.82
9.954491,56.128573,0.828
9.954491,56.128573,0.854
9.954491,56.128573,0.805
9.954491,56.128573,0.808
9.954491,56.128574,0.826
9.954491,56.128574,0.822
9.954491,56.128574,0.792
9.95449,56.128574,0.792
9.95449,56.128574,0.797
9.95449,56.128574,0.807
9.95449,56.128574,0.788
9.95449,56.128574,0.791
9.95449,56.128574,0.793
9.95449,56.128575,0.775
9.95449,56.128575,0.773
9.95449,56.128575,0.793
9.95449,56.128575,0.761
9.95449,56.128575,0.765
9.95449,56.128575,0.769
9.954489,56.128575,0.776
9.954489,56.128575,0.796
9.954489,56.128576,0.832
9.954489,56.128576,0.875
9.954489,56.128576,0.976
9.954489,56.128576,1.069
9.95449,56.128576,1.088
9.954707,56.12849,1.443
9.954707,56.12849,1.419
9.954707,56.12849,1.366
9.954707,56.12849,1.341
9.954707,56.12849,1.327
9.954707,56.12849,1.311
9.954707,56.128489,1.305
9.954707,56.128489,1.313
9.954707,56.128489,1.306
9.954707,56.128489,1.322
9.954707,56.128489,1.286
9.954707,56.128489,1.286
9.954707,56.128489,1.287
9.954707,56.128489,1.291
9.954707,56.128489,1.3
9.954707,56.128489,1.288
9.954708,56.128489,1.288
9.954708,56.128489,1.295
9.954708,56.128489,1.317
9.954708,56.128489,1.352
9.954709,56.128489,1.403
9.954709,56.128489,1.468
9.95471,56.128489,1.543
9.95471,56.12849,1.629
9.954739,56.128503,1.153
9.954739,56.128503,1.133
9.954739,56.128503,1.144
9.95474,56.128503,1.09
9.95474,56.128503,1.064
9.95474,56.128503,1.042
9.95474,56.128503,1.011
9.95474,56.128503,0.968
9.95474,56.128503,0.94
9.95474,56.128503,0.896
9.95474,56.128503,0.853
9.95474,56.128503,0.833
9.95474,56.128503,0.812
9.95474,56.128503,0.814
9.954739,56.128503,0.825
9.954739,56.128503,0.82
9.954739,56.128503,0.836
9.954739,56.128503,0.836
9.954739,56.128503,0.862
9.954739,56.128503,0.85
9.954739,56.128504,0.869
